episode,timesteps,episode_return,episode_length,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,electrode_radius,theta,phi,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,action_abs_mean,action_std,train_actor_loss,train_critic_loss
1,80,67.4463167654646,10,7.5,0.8998461361577668,0.6417350281551432,-0.6496106150639852,0.507894030660392,4.750487182583276,3.0638169803931707,nan,323.75344309076723,nan,nan,0.50727783030359,0.5718197598471516,nan,nan
2,80,56.53989158650843,10,6.0,0.6991178509490105,0.36445429663162143,-0.6187865864620117,0.7195727438428077,4.467707107279853,0.2377762621835464,nan,203.52666711638,nan,nan,0.5264871044844587,0.6092862081377397,nan,nan
3,80,40.21137372577367,10,4.8,0.9374229127905063,0.7639868150187259,-0.6478333345145371,1.0618622949554544,4.683737183788595,1.0582730303936305,nan,272.66027049928323,nan,nan,0.468745830571088,0.562044212376025,nan,nan
4,80,45.541208532058505,10,4.6,0.6989721827334232,0.3709589589537159,-0.6234380282079384,0.8073548103993048,5.1476977755326905,0.5702479697424965,nan,200.8737426310413,nan,nan,0.558198477596431,0.6528400298306121,nan,nan
5,80,1.7313646200840207,10,0.7,0.3374521984860629,-0.006640028460797254,-0.5587132737900854,1.4663281619254427,3.1029968691555654,0.835853884909116,nan,256.43377610067654,nan,nan,0.4193584600810797,0.5077228616460957,nan,nan
6,80,58.081468447584164,10,6.4,0.7998500214236365,0.5022498585060241,-0.6347208040143737,0.6576364585473581,1.8387088381852708,1.2596250740692607,nan,233.14550293020994,nan,nan,0.477106116214156,0.5538301244250479,nan,nan
7,80,45.153179266642354,10,4.9,0.8373068002552335,0.6261442909554547,-0.6297971597563417,0.6824899261333696,0.968667818196365,0.6072956408961573,nan,275.2724035042967,nan,nan,0.5932853258275437,0.6524712990877471,nan,nan
8,80,37.94145471598321,10,4.3,0.7935721585863251,0.5079621693638342,-0.6311741507776036,0.7993337428207308,0.832611852577102,1.1196327843689204,nan,208.07648421713407,nan,nan,0.5184597063479373,0.6043444810231225,nan,nan
9,160,10.133792664418882,10,1.7,0.6807459414131344,0.5047901464729712,-0.5984411503127911,1.3336165128926316,4.48939454776464,2.8993631909306297,nan,192.8962000003269,nan,nan,0.41485897546329065,0.49050731546840304,nan,nan
10,160,0.5855216294112402,10,0.1,0.07179214335325129,-0.3973037402394162,-0.5301024757910122,1.2846677969645632,0.5497400142418313,2.1127699683668992,nan,271.46755434627704,nan,nan,0.5697197347675471,0.6344354617528705,nan,nan
11,160,19.02249370620758,10,2.5,0.8316205018210807,0.6411900877808041,-0.623926176099563,0.9466030379521269,6.007507357112585,2.757045243478811,nan,253.88386493372053,nan,nan,0.44402815865496975,0.5268760266482141,nan,nan
12,160,65.52393410368256,10,6.9,0.892962560942205,0.6102988148846276,-0.6305262247403245,0.6597896979928363,2.2088603570471794,0.18926980431534982,nan,212.71254709629358,nan,nan,0.5416047335968085,0.6122560896195549,nan,nan
13,160,59.27272076596071,10,6.6,0.9989439285978843,0.7587692020107392,-0.6652114527424489,0.6437612550195486,5.7347558072582565,1.0220037127887278,nan,254.99286616253144,nan,nan,0.4789181507842808,0.5338348936100472,nan,nan
14,160,34.493835294939274,10,3.8,0.8650787562279267,0.6428297356873814,-0.6354093036468401,1.102782217834576,4.853985466576675,0.39791616400601654,nan,245.89191751022426,nan,nan,0.5379812221966473,0.6158721831926829,nan,nan
15,160,78.91063264478636,10,8.0,0.9709066146893963,0.7376139402993178,-0.6469908819211863,0.7116481336963182,3.6358569969231587,0.05864947242989245,nan,118.21748962477345,nan,nan,0.4472370696777824,0.5326714068177801,nan,nan
