episode,timesteps,episode_return,episode_length,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,electrode_radius,theta,phi,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,action_abs_mean,action_std,train_actor_loss,train_critic_loss
1,80,4.839660537338237,10,1.7,0.7740229178578061,0.6315456098655801,-0.6305136188612688,0.9215648580556648,5.817599185868487,0.473291232892205,nan,292.77716643758174,nan,19.5575172138421,0.6340011265499236,0.6863147850146903,nan,nan
2,80,6.326366219428415,10,1.9,0.8687723087516861,0.7613706977151189,-0.6278582697623659,0.9115756011654247,5.873610621794698,3.0092465016708205,nan,253.03646013335265,nan,13.93903973662881,0.4478216540961298,0.5253750131615179,nan,nan
3,80,0.9101345929678422,10,1.4,0.6038484608434785,0.3764619400316154,-0.597089209954833,0.9694556959364501,0.4248337581334355,2.9482044549102118,nan,234.57501378970306,nan,13.151109720823504,0.5642547973922998,0.6352776746363875,nan,nan
4,80,0.24779412659483402,10,2.0,0.7756167364119644,0.6392748490641365,-0.6248665938611201,1.008773887473579,5.63138974879877,2.9755033059276355,nan,242.37799407604516,nan,11.428500696056437,0.47463664721869214,0.5540382130812039,nan,nan
5,80,5.598995704091513,10,0.8,0.45807923765193675,0.2393067109397342,-0.5770349539929307,1.034343769577679,1.0466053804730904,2.7767736512192247,nan,126.29319360746888,nan,17.43071456115142,0.5258562421083333,0.6025889757626822,nan,nan
6,80,-3.145076087394501,10,2.5,0.9164020264920518,0.757317675508957,-0.6386708002404007,0.9619516060898795,2.550083481539626,2.7001623041884377,nan,370.71533841546096,nan,11.769959098052484,0.5530749243830939,0.6076407791175161,nan,nan
7,80,-10.401539869034336,10,2.6,0.8095208656100062,0.6395687621334731,-0.6293254738130383,1.0114680687265223,3.8115606226399343,3.0190812126765065,nan,337.88141388793645,nan,11.695668012116077,0.6133778710027691,0.6695386826122283,nan,nan
8,80,-0.05207223154637841,10,2.0,0.5870154626757371,0.3728949448437917,-0.6015581339887948,0.9192642040990096,0.4922918415620407,0.2061222451515663,nan,318.4338634727241,nan,18.67252330549522,0.5363268201992637,0.5952552216960068,nan,nan
9,160,7.240958050332298,10,1.9,0.7934686467361886,0.6350585683831215,-0.6261433522405315,0.9353069869197584,1.0732210546150482,0.028404931675349958,nan,237.325910778246,nan,14.639566384775335,0.5327055099572714,0.6008964798228398,nan,nan
10,160,4.9772890683013555,10,1.1,0.5757858760864453,0.37408653648020557,-0.591558753674329,0.9962506853931152,5.1459671990819595,2.440432454508781,nan,205.6870099662629,nan,17.206686413462286,0.45771220048745453,0.5400882172116986,nan,nan
11,160,3.6083161583372227,10,2.4,0.9162806223871017,0.7600517893579499,-0.6457630578385791,0.956872319825756,5.595070441502767,0.5597621424607248,nan,289.270773616931,nan,14.030991509182282,0.4765053693222523,0.5393787432588131,nan,nan
12,160,4.15038132162708,10,1.6,0.6800097341885303,0.5122677651766626,-0.6041911182556289,1.0296445485568182,0.1427386319284429,3.01363255399788,nan,233.78776211808423,nan,10.972930191377959,0.4722360712533473,0.5610373875212304,nan,nan
13,160,6.855497634121444,10,1.0,0.6690865377198902,0.6179368219631686,-0.6009454307612823,0.9396419175632049,0.9417933656976327,2.8776576246357974,nan,173.88813269241123,nan,18.692713482572834,0.45936178052062876,0.5306013167124288,nan,nan
14,160,3.059838796740628,10,0.6,0.43075286011950775,0.23732478383812955,-0.5710709646187204,0.9707190751430018,0.42517054348320016,3.084331200269901,nan,203.59134161635822,nan,19.07685851537787,0.5632933315172277,0.6323216259655532,nan,nan
15,160,5.384680366058356,10,1.3,0.719370162792948,0.6276874525646154,-0.6065608195026525,0.9414719462605835,1.2574535896791652,2.8435778406038064,nan,199.76336942267858,nan,14.22573722687865,0.4514545575368071,0.5293633633316134,nan,nan
16,160,7.2571624671189,10,2.5,0.9248974782657523,0.7661127098206175,-0.6508178075219752,0.9271567956636446,5.721385225652641,0.07402300891521295,nan,309.15389529336505,nan,13.938498193734697,0.4482253951416533,0.5005649218028853,nan,nan
17,240,1.7506847755251111,10,0.9,0.4996246027413937,0.24077159008843974,-0.5826007268797502,0.9481171195417023,1.8521992919120969,2.9389849487182698,nan,242.223216578091,nan,16.06533196834035,0.5191904707233225,0.6050236051254491,nan,nan
18,240,8.75017073889435,10,1.7,0.6535609163466446,0.49141384921419873,-0.6067259749794545,0.9636533093996524,0.011724272107701137,0.5631043385113413,nan,183.18456466119227,nan,15.768740679363697,0.43470367416084,0.5109125897132132,nan,nan
19,240,6.690043264765406,10,1.8,0.6851150714049348,0.4985090450349052,-0.6118541380930612,0.9151662649306216,0.3098611923536296,0.6945387620748523,nan,187.50059500878376,nan,10.075602842574758,0.5246606856503742,0.5853697816777063,nan,nan
20,240,1.759099830025252,10,1.3,0.5098352771742027,0.24900970019577273,-0.5895205465046721,0.963779671254061,1.8933790010821763,0.7773898542222586,nan,269.7196161061939,nan,16.56067010073599,0.5296319351568741,0.6143777866890348,nan,nan
21,240,4.12969040201717,10,1.7,0.7963890474675539,0.753098836990212,-0.6210137179290658,0.9799766531150279,5.191577891372071,2.5616679064746095,nan,269.07019918097365,nan,17.299884176511007,0.5041290134840148,0.5833532728873859,nan,nan
22,240,4.725521215312273,10,1.6,0.8184886836786284,0.7587181009168662,-0.631703866948898,1.0085173806749308,5.258018299768784,0.02254690968018308,nan,275.0497165779412,nan,17.12055897339102,0.44246660713301944,0.5172609875361123,nan,nan
