timesteps,callback_step,reward_mean,reward_min,reward_max,done_rate,action_abs_mean,action_std,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,train_actor_loss,train_critic_loss,train_ent_coef,train_ent_coef_loss
5200,650,0.19281461613622863,0.0,1.542516929089829,1.0,0.9529523953824537,0.8272344659618658,0.125,0.027759124806230783,-0.3650041188020382,-0.5346050193056358,0.7651857767207547,492.1766382176429,0.9534428082240629,29.812807012349367,-0.4808238074183464,0.9284432083368301,nan,nan
5600,700,0.49740050284063075,0.0,1.6111824314210748,1.0,0.9361567265368649,0.8160773410439752,0.375,0.08327737441869235,-0.04585361165215608,-0.5577160948867779,0.943147016733419,474.0142965456471,0.9865995516208932,29.068078162235906,-0.5299625620245934,1.02658212184906,nan,nan
6000,750,0.4151778870838032,0.0,1.875338019616105,1.0,0.9380776427569799,0.8272913497233377,0.5,0.11103649922492313,0.10816241434291861,-0.5737875691601446,0.48648575365543356,491.58440704923123,0.9721051834058017,28.111536250216886,-0.5342863127589226,0.9633522778749466,nan,nan
6400,800,0.8891441823563959,0.0,1.7866666666666666,1.0,0.9301858672988601,0.8115036628664054,0.625,0.13879562403115392,0.26380806094094367,-0.5828417603742335,1.0186406888999042,483.92196744680405,0.9654913382383529,28.830528028775007,-0.5221855863928795,1.0118611305952072,nan,nan
6800,850,0.4053638461598279,0.0,1.64084300950951,1.0,0.9509932155560819,0.8236328507420452,0.25,0.055518249612461566,-0.21414702913005015,-0.5453494550766306,0.8772693569236434,478.75610734627116,0.9836938804178499,29.69590987151605,-0.49814528226852417,1.024295024573803,nan,nan
7200,900,0.40408288662169906,0.0,1.7735292636257185,1.0,0.9040658640442416,0.7944833636923073,0.375,0.08327737441869235,-0.04333635229311572,-0.5583355510732124,1.2903160857642069,467.31388370972127,0.956886013499461,28.792346259579062,-0.581283688545227,1.0581564158201218,nan,nan
7600,950,0.6983333333333333,0.0,2.2266666666666666,1.0,0.9439401578856632,0.8217677737751994,0.5,0.10842721847259716,-0.05819118082236045,-0.5585680315601302,0.8494050970999523,488.6634354479611,0.9583975902013481,29.41696742316708,-0.5215323567390442,0.9323695003986359,nan,nan
8000,1000,0.18571294450390075,0.0,1.0590299444667166,1.0,0.9389553800647263,0.8164492014946186,0.25,0.055518249612461566,-0.2044809524586949,-0.5471846664059257,1.1106055530882437,499.8116679053055,0.9480723587889224,29.02316015868564,-0.49175799638032913,0.9576387852430344,nan,nan
8400,1050,0.24443727898485965,-1.1547478982129755,0.9066666666666672,1.0,0.8363206986905425,0.7868825252126683,1.875,0.38515652333597516,0.7406198104422992,-0.6378016256698369,0.9969112174460314,495.5378910526633,0.983342352151376,21.938985963352025,-0.7831582725048065,0.9616122245788574,nan,nan
8800,1100,1.5359788097680551,0.9042756264653302,2.408874345184448,1.0,0.7896421017067041,0.7686575806374704,1.375,0.29320073611449243,0.7489320834715176,-0.605336089552794,1.1634644093806854,145.80261726223398,0.9842216407301021,2.241335737053305,-1.8010074198246002,0.9143982529640198,nan,nan
9200,1150,1.7204564149410284,0.0,3.853407326339441,1.0,0.5673216073191725,0.5637122164848519,1.75,0.3499632289951738,0.4532228753052483,-0.6074887140302676,1.2531257482187355,192.94409197755158,0.7860521129053086,6.6572484746575356,-1.9183289408683777,0.9564199149608612,nan,nan
9600,1200,2.351017065982256,0.0,4.064920154879584,1.0,0.6085704836004879,0.6147588562330751,2.5,0.4585856884545999,0.6064928251303829,-0.6283773070161216,1.0202518659131599,191.86254730448127,0.8451432886952535,6.756489951512776,-1.9470898509025574,0.9593562334775925,nan,nan
10000,1250,1.4505035230531695,0.7266826231907118,3.107291455894721,1.0,0.4871480881211028,0.49317769941511175,1.25,0.26805089206058763,0.7438056155934728,-0.6040660786979188,4.31297266140853,185.35154504934326,0.7802803785874131,8.687444200040773,-1.9785134494304657,1.0535279884934425,nan,nan
10400,1300,1.740628266710836,1.260122891709306,2.438528673010989,1.0,0.5964144762292563,0.6323227364833911,1.625,0.3478222187193703,0.7589213557736105,-0.6225712976929542,1.8052481670305132,180.9082564432174,0.9019567528739572,8.633452757276245,-2.021007716655731,0.9781793877482414,nan,nan
10800,1350,2.240983889821118,0.0,3.7929592988919687,1.0,0.6595220449089538,0.6885040086777309,2.125,0.4145535641328332,0.6141353561429153,-0.6229724187205643,1.4928279411792753,155.89951851870865,0.9511407584761037,8.227129705483094,-2.103866398334503,0.9840442314743996,nan,nan
11200,1400,2.40227893952169,0.8455990902887955,5.594167068381282,1.0,0.6834308186225826,0.7172122607902374,2.25,0.42514523286621647,0.7661821505759854,-0.6289280347487622,1.2794825539272279,164.24400337564293,0.9825024027726612,7.456524554290809,-2.120583415031433,0.9282119870185852,nan,nan
11600,1450,1.9353016196098085,0.004080491976817059,3.4354227220990587,1.0,0.6856431819869613,0.7250031186504976,1.625,0.327422665693595,0.6075263470181899,-0.6070571471789535,0.8709293737704865,147.46405218102154,0.9846432456976618,9.248570040799677,-2.0604348182678223,0.901739276945591,nan,nan
12000,1500,2.1534997067393284,0.000767142417093044,4.31761934198979,1.0,0.7383745925762923,0.7288758089731938,1.875,0.3777223538014046,0.6096266846176555,-0.6171455111625518,0.5003876376015249,141.48375141667202,0.9605919869733043,5.523765992838889,-2.1070642471313477,0.9975616335868835,nan,nan
12400,1550,2.064975103470191,1.308035069338541,3.067302216887631,1.0,0.6939869770576479,0.7062216456173991,1.875,0.38947831783304343,0.7692843406248794,-0.6258168887306254,1.3481273490897727,158.5978304501623,0.961956608754117,6.353507971507497,-2.1773111820220947,0.9000623375177383,nan,nan
12800,1600,2.1350576145557296,0.001102361339214691,5.135812548051804,1.0,0.6625357068696758,0.7019631528246313,2.0,0.3722362640060809,0.5995090964311734,-0.6134568418706061,1.554187429943704,155.56042281968985,0.9678731916699326,8.395990241551772,-2.1575772166252136,0.8213094919919968,nan,nan
13200,1650,1.9804523888673413,0.0034554029338984137,3.8288422390790484,1.0,0.576833913793962,0.6401748644576711,1.875,0.3777223538014046,0.613420424445049,-0.6185208050540489,3.902107767395209,180.19419786287472,0.9576326913319645,9.660332318017026,-2.0994789600372314,0.8774560838937759,nan,nan
13600,1700,3.0284406010960723,1.7423637457825685,3.8046687817320004,1.0,0.6848480156331789,0.6916406751066495,2.75,0.5434151594398595,0.7922706286500414,-0.6438028807124756,3.925578991186921,147.00504438951612,0.9554926221456844,4.82322335941717,-2.2055423855781555,0.8230001851916313,nan,nan
14000,1750,1.839606308122189,1.209308592667164,2.7165318627596786,1.0,0.5565747708169511,0.6184658270612167,1.5,0.31835058016839723,0.7622352149194025,-0.6153152012765004,5.064435807969421,160.91227252036333,0.952114968248643,10.443594649841543,-2.1896198391914368,0.8085714876651764,nan,nan
14400,1800,1.7844845012616402,0.809135133865764,4.131247381062656,1.0,0.5665630860603414,0.6256378947055564,1.5,0.3092038968890844,0.7561800439353215,-0.6145928652412502,4.9695593010890295,163.66481938166544,0.9558622908452525,9.887606296688318,-2.2488144040107727,0.8022033274173737,nan,nan
14800,1850,1.7967020186709637,0.0016691255473230008,3.580778069284837,1.0,0.6359543503494933,0.6753754831236506,1.5,0.30227282163969016,0.599173201104655,-0.6040055677664952,4.2742908462433835,137.31071969959885,0.9588505009590881,8.091428530169651,-2.192063093185425,0.7281383126974106,nan,nan
15200,1900,2.2702878554245594,1.2709861711691932,4.029635469846556,1.0,0.5893662552916794,0.6684961311438151,2.125,0.4079368327107876,0.762266545672379,-0.627835463010233,5.407844493389129,166.09255535149714,0.9659005282635917,9.728334036190063,-2.247930109500885,0.8165225386619568,nan,nan
15600,1950,1.590573681598179,0.005253082362708863,2.3799822103765065,1.0,0.5842355311469873,0.6408413803401267,1.125,0.24461356175142512,0.596594095695833,-0.6012411559768784,7.488724852325685,125.45137316919863,0.9659198564320104,9.894758127629757,-2.19760662317276,0.6984021663665771,nan,nan
16000,2000,2.402112487102576,1.0883238038684993,4.534675447286492,1.0,0.6044866902084323,0.6634710039071818,2.5,0.4611949692069259,0.7664479733430424,-0.6318293368060591,3.921690206455532,189.99941123183817,0.9451420426793629,6.942082120513078,-2.300690531730652,0.7071772217750549,nan,nan
16400,2050,2.0096473379345072,0.9459963794956903,3.919510158770744,1.0,0.5137542832380859,0.5971514207827897,2.25,0.4330866767646925,0.7630800083005669,-0.6335398274640408,7.732123594923177,206.79523488797713,0.9295208771579201,8.722394534270279,-2.2569894790649414,0.7072221115231514,nan,nan
16800,2100,2.505314688686925,0.5430660932914178,5.424621872553418,1.0,0.4947333123127464,0.5661378333471416,2.5,0.4576546487005768,0.760204020991315,-0.6312187231633417,6.894499672997044,199.31140134576708,0.8484072457009462,8.547661919728853,-2.367587983608246,0.7699282094836235,nan,nan
17200,2150,1.846176928518684,1.3253119041511143,2.9479248423978968,1.0,0.309738735013525,0.36795388757856434,1.625,0.3343537409429892,0.7584047678886295,-0.6206676269124605,11.751324465277138,195.38795090920758,0.6967622097837739,12.062320894910954,-2.319031298160553,0.7154502794146538,nan,nan
17600,2200,1.9006662610807368,0.8045775202643513,3.1819876257001556,1.0,0.2767786844779039,0.36369157963482207,1.875,0.3803316345537306,0.7620004605201658,-0.6250916892938122,10.957770579929928,227.0418141852133,0.6529428580100648,11.861669562931638,-2.348739743232727,0.6691354215145111,nan,nan
18000,2250,2.2069025508026923,1.0192278806041637,3.850643202353921,1.0,0.3341545227158349,0.43699329842889395,2.25,0.4287648822676242,0.7697997397152077,-0.6337614024887784,9.492627228778439,239.5792289171368,0.6927104264462833,12.431759485043585,-2.332041919231415,0.6325299888849258,nan,nan
18400,2300,1.7365444673824164,0.002882059250954427,3.9737077506323257,1.0,0.3121432309708325,0.400399155380784,1.875,0.3641745471299649,0.6009836601025802,-0.6180350139035574,10.377605297090485,244.76820672862232,0.660545469892968,13.898648098111153,-2.3937684893608093,0.6405406147241592,nan,nan
18800,2350,2.2006210053294346,0.0,4.911963415833851,1.0,0.2990715669002384,0.3665517508660429,2.25,0.4090674743375094,0.6073095561169333,-0.6213712792242669,11.380310560194776,210.6402057397645,0.6060201674659038,11.223830266389996,-2.3914788961410522,0.6718719825148582,nan,nan
19200,2400,3.288169592507657,1.575134678224492,5.523008821729926,1.0,0.4687136752763763,0.5063324482316365,3.5,0.5858246738562035,0.7631532360677699,-0.6464448376649228,8.996810638018651,198.00883368588984,0.7480034451727988,4.846475462545641,-2.3541178703308105,0.7003286629915237,nan,nan
19600,2450,2.6782631053808683,1.2215219466047693,4.494847352249186,1.0,0.4309640782448696,0.5042920441585619,3.0,0.5526476621432322,0.7709079943785847,-0.6397310355042044,8.665309846835443,230.74999323580414,0.7245508542354219,4.720290192926768,-2.4453632831573486,0.5962249152362347,nan,nan
20000,2500,2.1798344257565816,0.8315926025881994,4.12576904232478,1.0,0.4158970761636738,0.48364974374425374,2.25,0.44663448343613216,0.7643925444226757,-0.6306814136901983,8.627108876998536,209.24505998846143,0.7339789982116782,7.745967582450248,-2.441738784313202,0.6320360749959946,nan,nan
20400,2550,2.7054709858016084,1.2240861726571202,6.265022101093509,1.0,0.4199949127214495,0.5133061059172258,2.75,0.45632185723203667,0.750769160842032,-0.6321501971883491,9.811338971618678,222.1569402026944,0.6824575993907638,11.920312842121348,-2.3955045342445374,0.5896785855293274,nan,nan
20800,2600,2.3992499129191756,1.140219327474074,4.513947480949943,1.0,0.4968213889369508,0.563142016764089,2.625,0.4771981299815179,0.7605936576053907,-0.6358448312954192,9.449041453214885,231.13921284675598,0.7510480298195035,10.211742596584372,-2.4997262358665466,0.5982246994972229,nan,nan
21200,2650,3.020950678095323,1.5454520399456309,7.189860943541977,1.0,0.4496678648138186,0.5242523315432248,3.5,0.5814235504640767,0.7666917690895956,-0.6453725740488003,10.69802119014319,230.84817607013974,0.7410098941391334,6.052349363453686,-2.4678955674171448,0.6812414973974228,nan,nan
21600,2700,1.812901041893393,0.0039310442974843755,2.817940647370948,1.0,0.47427634643463534,0.5590199550450156,1.75,0.34825071525043155,0.5993112765003765,-0.6156405440375428,6.9720092407885375,193.5130036144983,0.7694036786817013,12.537078840541653,-2.460826575756073,0.615372933447361,nan,nan
22000,2750,1.944275499749882,1.0154854082177676,3.690594567506362,1.0,0.4094583820551634,0.4855836673271546,1.625,0.3343537409429892,0.756536646342105,-0.6195173802653374,13.508202673294582,222.3367784754373,0.5633404318674002,13.058869340457022,-2.4892040491104126,0.5673583708703518,nan,nan
22400,2800,2.9218394508259466,1.1792410527977728,4.628122531939171,1.0,0.45215861608448904,0.5115623584958355,3.125,0.5607887079144069,0.7742361521773201,-0.6456567760312403,13.864860755316913,224.63522851467133,0.5972664197941776,5.3848479557200335,-2.45922988653183,0.5721406750380993,nan,nan
22800,2850,2.1978636530601476,0.0006650034673103185,3.6521073693994928,1.0,0.42421036926680245,0.5055972547685659,2.375,0.4561303343514476,0.6134498637446393,-0.6256524851664974,12.242024679437744,225.12325609568506,0.5953008642443456,8.74397978943307,-2.5401918292045593,0.5587604865431786,nan,nan
23200,2900,2.522386960896367,1.5532646960230871,7.402808236275593,1.0,0.3571289643041382,0.42952176915693097,2.125,0.3402455384190183,0.7526888923200892,-0.623265080663041,10.33469735916704,197.60688615497202,0.5740486046641309,15.989967036512098,-2.5169299840927124,0.5755599364638329,nan,nan
23600,2950,1.9358362778029852,0.9164919357577335,3.142591715784036,1.0,0.419755554641597,0.499841270489399,1.75,0.3551817904998258,0.7628782802181607,-0.6228953952705223,12.786081423590659,227.38171776290983,0.5539062674005981,13.162606791593134,-2.472606360912323,0.6332125701010227,nan,nan
24000,3000,2.328185670169483,0.0034453051522280714,4.29137023914904,1.0,0.43276710771351645,0.5078648473481648,2.125,0.40100575746139344,0.5949670179911265,-0.6228558786507306,11.917818587110379,197.58249704864284,0.5754449160071089,13.02130522672087,-2.4666897654533386,0.534559041261673,nan,nan
24400,3050,1.99524930202284,1.4556374515048498,3.010048027011788,1.0,0.4378250786685385,0.48847545762522765,1.5,0.31835058016839723,0.7543080494274937,-0.6233135899987016,13.227688834933797,200.6008659955114,0.6258919256855733,16.292146446648985,-2.4680389165878296,0.5045328885316849,nan,nan
24800,3100,1.8792153390838817,1.3636574024793193,3.023445342045853,1.0,0.406962298497092,0.48655698878615344,1.375,0.2932007361144925,0.7530000200514705,-0.6180052548835184,13.481837565285385,197.71725847385824,0.5703598824318032,15.874902791110799,-2.5244537591934204,0.5280216634273529,nan,nan
25200,3150,1.9888236121820624,0.0011318146298184974,4.364889185567463,1.0,0.44862131208356004,0.5393059896696888,1.75,0.33902470307606003,0.6016169265876288,-0.6114921883423289,12.387121685438032,207.47143065091223,0.5565087802009657,9.369824056047946,-2.4600217938423157,0.5890679582953453,nan,nan
25600,3200,1.719667396733614,0.003215418254267041,3.266125649312663,1.0,0.5094503073341912,0.5711379748392403,1.625,0.3204915904442007,0.4403713846135481,-0.6009565368097343,10.676643090524012,212.56965011707507,0.5238207101760781,12.032918521435931,-2.5598853826522827,0.5686832219362259,nan,nan
26000,3250,2.638033907217255,1.4459607383779352,5.821274555299069,1.0,0.4613488831819268,0.5177781700714139,2.5,0.4422644657464193,0.762383403066976,-0.6314304017446548,6.415832589333876,195.43702353257686,0.7117523804586381,10.826732746500056,-2.530581533908844,0.5569990389049053,nan,nan
26400,3300,2.73358420422522,1.5114182843273163,3.618203007501643,1.0,0.47415599890518934,0.5002136213473967,2.5,0.4979403601142945,0.7673065370212948,-0.6386325188236381,9.999899322177516,189.8300889879465,0.5790845118381549,6.09161734348163,-2.4763967394828796,0.6648066714406013,nan,nan
26800,3350,2.491285490553911,1.5163638573727087,3.5554457966885424,1.0,0.38112574222759577,0.4303943628458398,2.25,0.44713757772130847,0.7688609452429386,-0.6344160819821474,12.027421336520929,202.022480800224,0.5344695381436031,9.122560324030928,-2.5534695982933044,0.603458896279335,nan,nan
27200,3400,2.3584244934683625,1.3774564928851305,5.153780234239594,1.0,0.3646286364819389,0.45798115501535597,2.125,0.39084870553299883,0.7525974319628215,-0.6259467109506032,10.352275759696495,209.58066370803863,0.5543174103857018,13.315436733537354,-2.536219596862793,0.498443178832531,nan,nan
27600,3450,2.522879322897666,1.3898641861938132,6.369094149361514,1.0,0.3910680122789927,0.4786941278545878,2.25,0.3838783499256116,0.7534900709962478,-0.6287162026701182,12.97165081446059,229.4378001242876,0.43979981235344895,14.665556028485298,-2.6232590675354004,0.4966709688305855,nan,nan
28000,3500,2.3592526582711253,1.7412763749488802,4.568431678851642,1.0,0.3384728026285302,0.41846960615220513,2.0,0.39193367193619566,0.7623143396571443,-0.6253023785237369,12.166874058475951,182.72894292022102,0.5922292146470864,12.22473846632056,-2.6323958039283752,0.5527059435844421,nan,nan
28400,3550,2.862961727059427,1.3780301738696177,7.086115530935336,1.0,0.3537421465298394,0.44136443674922166,2.75,0.4573511696944058,0.7674423368089034,-0.6304018554928619,12.299932106133781,206.9534869369818,0.5977437729621307,9.47564183268696,-2.6440014243125916,0.6215443834662437,nan,nan
28800,3600,2.76516452638028,0.001915311647700067,4.536953838400154,1.0,0.4352129349645111,0.5106953306479483,3.0,0.5413947923967698,0.6202467072055595,-0.6334941218847903,9.37907410818385,217.65768583281897,0.6395784428367914,6.711368726100773,-2.579562187194824,0.5598420724272728,nan,nan
29200,3650,3.0057060807823692,1.6148535397589991,4.997748168875227,1.0,0.3685723877133569,0.40918605668616825,2.75,0.5207206694891069,0.7788982588255732,-0.6408820219167333,10.719844480562607,203.42425885610282,0.5192616906273179,6.991353596386034,-2.6433065533638,0.4619133733212948,nan,nan
29600,3700,2.446893362956804,1.5635710142074584,4.097889508278328,1.0,0.38334920862689614,0.45994153738155313,2.125,0.4219877336674037,0.7674844787867816,-0.6330330225811608,10.684633084370287,201.59846264868975,0.49127268593758344,12.120885432232171,-2.553564965724945,0.5942924506962299,nan,nan
30000,3750,2.3898067678498194,1.4666809448846947,5.200895341275183,1.0,0.29767468478530645,0.3401199335094655,2.125,0.39567359431524346,0.7540258572944573,-0.6220450636865671,10.755416576458373,203.62421206664294,0.46666957375942736,10.035368779208511,-2.5972812175750732,0.5427990481257439,nan,nan
30400,3800,1.4354626564759996,0.00201979908343559,3.350823283214594,1.0,0.3312764265574515,0.4219987153387741,1.0,0.21253264244812606,0.43388084377011227,-0.5915021742774907,11.387832514457404,194.1013055620715,0.5319495889754035,18.12923764809966,-2.7268776297569275,0.6440683715045452,nan,nan
30800,3850,2.436540619628163,0.0007140642146423698,3.655191571657661,1.0,0.3724426226399373,0.40633794223104797,2.25,0.44452829696898255,0.6178149975648135,-0.6223041447931624,12.016968432702123,210.38720906653907,0.41357858367962763,6.664580953947734,-2.804133951663971,0.5155581571161747,nan,nan
31200,3900,2.146628332969575,0.0021489442946701844,3.1908118258078537,1.0,0.394310474046506,0.4933868618982431,1.875,0.37340055930433635,0.5986026410446479,-0.6151678744567717,12.204452055508735,204.95128096081316,0.4608702185121365,14.043195457197726,-2.660821557044983,0.514047522097826,nan,nan
31600,3950,2.457471736733136,0.0006487220801681239,5.24045172061559,1.0,0.364540788497834,0.43624034001243595,2.125,0.39185907418208055,0.6094187143996557,-0.618399665544585,11.891618922430352,203.48247987567447,0.4177371749427402,13.352739564143121,-2.6430366039276123,0.5666634514927864,nan,nan
32000,4000,2.083094997775226,0.005718483397554388,4.2543034251823695,1.0,0.340763528511161,0.4380444092677522,2.0,0.3850025966868015,0.5984014591427744,-0.6152082968143537,10.658988855564967,233.57845333521254,0.4736903731082566,11.364009333774447,-2.696669816970825,0.5780919454991817,nan,nan
32400,4050,2.6477135293286898,1.6327295428481254,4.542473390084674,1.0,0.3437936774280388,0.4216769565261054,2.625,0.4771981299815179,0.7631057942716635,-0.6401717858682321,10.288340043981442,227.0762205007486,0.5609634765528608,12.375442675547674,-2.749240279197693,0.5965368449687958,nan,nan
32800,4100,2.7365776913709636,1.7148243413782476,4.999282199152189,1.0,0.37837277639482636,0.40754643440991806,2.375,0.44959293182446075,0.7616895969694399,-0.6345483101001381,9.633029110912174,217.78585657011718,0.39009377295267766,12.199528342753183,-2.729012966156006,0.5306229293346405,nan,nan
33200,4150,2.8684241122936003,0.0011510360028715585,7.831566353121985,1.0,0.3940206707920879,0.44570300159833864,2.625,0.39413122225670194,0.5795671635949765,-0.6190937869207714,10.268646112144925,216.32314700400457,0.3782657076767646,15.22079435759224,-2.7174548506736755,0.5851328521966934,nan,nan
33600,4200,3.6996026645188147,1.792269507798923,8.32309867191542,1.0,0.4714158076531021,0.49121129552179543,3.5,0.5506773446158439,0.7668469173833641,-0.6437607779457548,5.6149199957191005,223.97134406492114,0.4672044537990587,9.239608571806457,-2.874608814716339,0.5232341475784779,nan,nan
34000,4250,3.286070142175819,1.7163478071239693,5.3172629767902855,1.0,0.3924202575472009,0.4302291991339148,3.125,0.5380148890685956,0.7677384941326564,-0.6405090007991073,9.147466744381672,246.72803361318074,0.3881374551369663,8.745579079259187,-2.779068171977997,0.5563301965594292,nan,nan
34400,4300,2.313995381275763,1.3391565870156712,3.3608910366309894,1.0,0.4696733542950824,0.45556255839689624,2.0,0.40598457289281176,0.7627965119354565,-0.6235706125082439,6.610654787852544,251.62866699974984,0.3872328645543894,7.656505834311247,-2.814740002155304,0.4865819960832596,nan,nan
34800,4350,2.5025116370749254,0.004465990020705456,5.2983596816872485,1.0,0.46851056894593057,0.4608739760569752,2.375,0.429895523894346,0.6025044790482579,-0.6168752487980481,10.357272587136903,252.68599233822897,0.2846972650045063,6.0030593574629165,-2.873388171195984,0.6087896674871445,nan,nan
35200,4400,2.4122613235262866,1.69976050863961,4.2384220886291795,1.0,0.5277663003653288,0.46625624478625,1.875,0.3803316345537306,0.7600927175150027,-0.6214692148486693,6.376910991666373,235.22854514885694,0.31307157428935173,7.159397969953716,-2.84812331199646,0.585327859967947,nan,nan
35600,4450,1.8602235091040074,9.195053184886635e-05,3.518101116475029,1.0,0.47885364796820795,0.49841713680591077,1.625,0.3156667016619562,0.4423028738720547,-0.6009555145245618,9.748463995268104,221.66412774822675,0.29750765506061727,10.383194365276722,-2.81100332736969,0.6553117632865906,nan,nan
36000,4500,2.8232679516927397,0.005025070320848458,6.511142480222986,1.0,0.4616938656545244,0.4939188545667746,2.5,0.41696069504334077,0.5918238565247573,-0.6258367702979946,8.917829905292018,246.88280067130108,0.30884135278982283,13.351827913429588,-2.9138223528862,0.6552038416266441,nan,nan
36400,4550,1.6652200564718198,0.0,3.2118051512215238,1.0,0.4656078103798791,0.5102569950006212,1.375,0.27883549133052765,0.4454461763268289,-0.5975952812462719,10.376732747718197,248.59922684845515,0.2679503344238037,11.25403311336413,-2.9362898468971252,0.6078383177518845,nan,nan
36800,4600,1.7655721887971998,0.001981404497128764,4.137760103142042,1.0,0.5143935460946523,0.47862333347488434,1.375,0.2745136968334594,0.4371800283400473,-0.5912657539209785,8.859081484861672,235.4700256837532,0.21712500016437844,7.558166199596599,-2.9228890538215637,0.5859978720545769,nan,nan
37200,4650,2.3215574341937844,1.6761160605524124,4.041867020662312,1.0,0.4837811316247098,0.4911083446943111,1.875,0.37118495127441775,0.7568675631807036,-0.6204298980184584,8.813092267434694,261.1451546836179,0.2425013927090913,10.070148986997083,-3.0349813103675842,0.5968722589313984,nan,nan
37600,4700,3.5411695691749667,1.6845167963689913,6.820420998090087,1.0,0.4992475703238597,0.5365917508918693,3.375,0.5329420795575385,0.7710580789063022,-0.6390432517128262,7.798284749346021,259.15601709857583,0.3463301136554219,10.080174019094557,-2.937145948410034,0.7603895217180252,nan,nan
38000,4750,3.760367298028444,0.000622656619500404,7.447696331412684,1.0,0.5454598938340496,0.4079030411487743,3.75,0.5984780239703318,0.6097891988441466,-0.6348712875642263,6.372603413820034,272.8921275229368,0.26214625128544866,0.7032315339893103,-2.924505650997162,0.6092297770082951,nan,nan
38400,4800,3.6182551959821474,1.626307062653476,7.873316144034202,1.0,0.50042254809523,0.49382260496384645,3.75,0.583999177544869,0.7629656947287484,-0.6414562449914906,6.1046069940296,268.5992765473202,0.34307559226290324,6.118289935402572,-3.0040892362594604,0.6151595823466778,nan,nan
