timesteps,callback_step,reward_mean,reward_min,reward_max,done_rate,action_abs_mean,action_std,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,train_actor_loss,train_critic_loss,train_ent_coef,train_ent_coef_loss
600,50,1.5194378893757186,-0.08000000000000007,3.085746085696524,1.0,0.4513374792452856,0.5295022096888718,2.25,0.4294271200581428,0.7701269006997365,-0.6347795111582141,14.967083078850223,323.7666009908508,0.5074613040697612,11.380021861723522,nan,nan,nan,nan
1200,100,0.15566334189235964,-0.3537253687849387,1.6114214741346697,1.0,0.7539103439545821,0.494460328523301,0.16666666666666666,0.03701216640830771,-0.3114716670213276,-0.5332249749131847,0.696614961818947,294.7851096784386,0.05995232192799449,0.25193530855176505,-2.0277315080165863,2.160725027322769,nan,nan
1800,150,-0.00167926282845388,-0.010276579161340308,0.0,1.0,0.9189614793479753,0.8019576824278293,0.0,0.0,-0.5228673729151977,-0.5234428020161473,29.45240795722076,20.350834044317406,0.9672518657241017,27.89888114319183,-2.635781228542328,2.1911235004663467,nan,nan
2400,200,0.38914078723491635,-0.28348982453369675,1.2465281854956767,1.0,0.7007676974656837,0.33863959435104696,2.4166666666666665,0.4926985827372066,0.7765213726006963,-0.6594467998206148,29.630383652651506,425.4005164645302,0.9749312988016753,17.55887486768188,-3.20109760761261,2.2545943707227707,nan,nan
3000,250,2.042500415749673,1.5671874748507384,2.4957933352150032,1.0,0.5710297209128233,0.6158688748914495,2.75,0.548240048222104,0.7863775347078827,-0.6524445469587461,29.15593722259587,239.81935800596452,0.8161673057528969,5.835527375165839,-4.158224105834961,2.7385452687740326,nan,nan
3600,300,1.608886788875963,-0.06230703543159781,2.652040775476111,1.0,0.7212743207395155,0.7608459972180251,1.0,0.21859395744674492,0.5408816192486677,-0.5857321509246273,27.726043157503014,311.8197542692845,0.044575079118076254,2.26629582233727,-6.348837852478027,5.028364658355713,nan,nan
4200,350,1.8830593947773462,1.0885443080786525,2.5953804661546562,1.0,0.8084964279065995,0.83822960725198,1.1666666666666667,0.25560612385505266,0.7441342285378586,-0.5938394976574374,29.413965225062373,344.83328578062356,0.047479836465790876,0.4582286672666669,-7.550209879875183,7.1908093094825745,nan,nan
4800,400,2.0600119892543396,1.4588660191145262,2.860825990625149,1.0,0.8081894247637441,0.824471561588926,1.4166666666666667,0.30590581196286226,0.7571342178273578,-0.6072021052601878,27.861325826650912,389.0155686919267,0.04959767144464422,1.5102518955245614,-8.623498678207397,10.648686051368713,nan,nan
5400,450,2.285711932092056,1.8671697748781013,2.759688582618692,1.0,0.8020877902163193,0.8143435672011633,1.6666666666666667,0.35620550007067187,0.7695411551362858,-0.6166718494177496,26.247278237066542,399.2956264410168,0.04072162541793659,1.1475387401878834,-9.562795400619507,13.243753433227539,nan,nan
6000,500,2.427188947454932,1.5792904984478509,3.0400669037361077,1.0,0.38324024939962936,0.45513794958088005,2.3333333333333335,0.4759320200346034,0.7832164810931191,-0.6397380789671768,22.129689468433693,203.35964457869218,0.5677319108787924,4.48321199430211,-10.742366552352905,16.046833038330078,nan,nan
6600,550,2.222197761963671,1.479857433583816,3.0369243184521784,1.0,0.42583465158289374,0.4802018037991834,2.0,0.41750935821832713,0.7801875163421091,-0.6320872898172182,22.563855172941306,182.68600286683068,0.6272187080490403,4.75373357810895,-11.956214427947998,19.525757789611816,nan,nan
7200,600,2.1697482021191554,1.5137202769796538,2.9454903462387407,1.0,0.3714884777048913,0.45328009147079046,2.0833333333333335,0.43139472458955147,0.7814320136246508,-0.6344183817135206,22.320233460793194,205.5356833540524,0.5326740783359856,4.493140554986894,-12.932663202285767,25.336005210876465,nan,nan
7800,650,2.2645357958257537,1.4118639015828895,3.0350832009099946,1.0,0.27578043177345535,0.34555515711103796,2.25,0.462046653663379,0.7833601871487949,-0.6421243167523649,20.57245992068318,229.96340007375693,0.5402572938986122,7.624305428180378,-13.832380056381226,26.34614062309265,nan,nan
8400,700,2.3977430678462235,1.8847407774909553,3.0206288761343756,1.0,0.360127608020169,0.4241260864881089,2.4166666666666665,0.49269858273720657,0.7834082681532676,-0.6435358091317861,21.376018005060033,219.2972064949572,0.5980200847191736,5.479402870405465,-14.53414249420166,29.995647192001343,nan,nan
9000,750,2.1486720079809136,1.3943973225524473,2.8799924175566938,1.0,0.2726786596273693,0.3382000207980797,2.1666666666666665,0.4481612872921546,0.7777027508694992,-0.6408246922443257,19.53372125622661,231.7279098012174,0.543272952096304,7.618011103477329,-15.209270477294922,34.459059953689575,nan,nan
