timesteps,callback_step,reward_mean,reward_min,reward_max,done_rate,action_abs_mean,action_std,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,train_actor_loss,train_critic_loss,train_ent_coef,train_ent_coef_loss
400,50,1.2178922560070538,-1.6911056688476673,2.337381920806613,1.0,0.4787109689754667,0.5574628125178197,1.375,0.2949132498592347,0.6039402868691403,-0.6166147184268074,18.897795742511462,244.54123122451335,0.567968320195365,15.70124024368276,nan,nan,nan,nan
800,100,1.4103238689182058,0.0004049323927448771,2.569820687132718,1.0,0.42718420797689405,0.5072395335989152,1.25,0.2697634058053299,0.5902766305200581,-0.6095264862139425,12.071032535169401,249.4641766359091,0.5660011774918909,18.94047395415424,nan,nan,nan,nan
1200,150,1.4681530720706717,0.0008439671133099593,1.9066666666666667,1.0,0.9609485274995677,0.9626555706787435,1.0,0.2194637176975203,0.5842719628198703,-0.5846039226534221,29.544803681023186,493.279135087505,0.03683124723145738,0.6714202556759119,-1.2160345315933228,3.0155335664749146,nan,nan
1600,200,0.6494355278051147,0.0002894636246004241,2.156810774597788,1.0,0.9387356661027297,0.8166865146200645,0.5,0.10842721847259715,-0.045716647276044256,-0.5523298189448487,1.2602196975832338,484.5313653931953,0.04676636761403642,0.3829730290453881,-1.401783287525177,2.0928186774253845,nan,nan
2000,250,1.3149152663802965,0.0,7.533333333333333,1.0,0.9495566276309546,0.8337219674317214,1.125,0.17036004966528587,-0.042377297413257464,-0.5579962805709737,0.9541538791725179,494.377504568547,0.03018848589155823,1.1330116144381464,-1.1811313927173615,2.182681441307068,nan,nan
2400,300,0.6855593065465466,0.0,2.44,1.0,0.9353274217573926,0.8083700966271846,0.5,0.10842721847259715,-0.039344575581424124,-0.5556211869074963,1.1756856264406814,476.1937300208956,0.035649198284372685,0.5086557450704277,-1.1046252995729446,2.5995805263519287,nan,nan
2800,350,0.08898258355735167,0.0,0.6891107402898,1.0,0.9042315947663155,0.7836346480902375,0.125,0.027759124806230783,-0.36472546977777776,-0.530805124868872,2.0222582554491235,469.0654862206429,0.035296693581185534,1.110537783242762,-0.9510796368122101,2.219970941543579,nan,nan
3200,400,0.9081889605186193,0.0,2.9066666666666667,1.0,0.9351325352618005,0.8147895490734354,0.625,0.13618634327882795,0.1125613564113243,-0.5643420454907997,1.430008195377886,483.31612534821033,0.03770399707835167,0.6310186529299244,-1.0313601940870285,2.4817729890346527,nan,nan
3600,450,2.022148401190094,0.0003413439172433795,9.215152768121708,1.0,0.923376050312072,0.8207028952205794,1.875,0.25848463723369747,0.27035199933149784,-0.5806754832150971,1.2188328717229886,492.763017071411,0.06177245366852731,1.38511982280761,-1.0025155246257782,2.9747025668621063,nan,nan
4000,500,0.6676034411686221,-2.8000000000000007,4.693333333333333,1.0,0.882161531917518,0.8413313589000024,1.375,0.24881625340797353,-0.03278000134082899,-0.570401556775031,0.475698926624027,500.0,0.2596247244440019,0.3507745068054646,-1.0478088855743408,3.270501673221588,nan,nan
4400,550,1.3118323369654865,0.00044836591282123727,4.442226964899648,1.0,0.775528725804179,0.6002705317992286,1.25,0.24846708577197088,0.13126584073301611,-0.5810534990286157,1.5402997145475819,359.27685164642753,0.10977846076828428,0.4704878457414452,-1.031163528561592,3.0091831535100937,nan,nan
4800,600,1.837631478689496,0.0010710681303705576,4.617375852279423,1.0,0.8409424906640197,0.7986478911688641,1.625,0.3138748590221553,0.6015785708293802,-0.5953381457960958,0.7854702594457195,135.0376153786783,0.9889671254903079,0.3311352711170912,-1.628542810678482,2.8797661662101746,nan,nan
5200,650,1.2100764410291411,6.127061671879688e-05,3.8713369286491437,1.0,0.8150691001792438,0.7563539825350685,1.125,0.22592652247039208,0.2775870651457918,-0.5779904112534902,0.018484057546593248,136.8891962338239,0.931925161232939,0.8111414266750216,-1.6212761998176575,2.658901631832123,nan,nan
5600,700,2.7834331808867625,1.1169014826074035,6.590178538654053,1.0,0.7873025648295879,0.7807027377913816,3.0,0.506700874234905,0.7644114421069323,-0.6230758850784534,0.6975114124547689,172.63195081613958,0.9722454726602883,0.8751421188935637,-1.822551041841507,2.5445840805768967,nan,nan
6000,750,1.3486274364940525,0.00021748914459968047,3.4536974161505087,1.0,0.8018004422920058,0.7698391299242272,1.5,0.2861157342159245,0.44550176526783647,-0.5909641395768603,0.7473872805587598,152.64874754939228,0.9534829161781817,0.6458600575570017,-1.881483554840088,2.2844808101654053,nan,nan
6400,800,0.6095344164212897,0.0,1.627048832449736,1.0,0.7870922572910786,0.75350340038792,0.5,0.11103649922492313,0.10964418362967238,-0.5558328610749861,1.7707830614363773,139.11303062923253,0.9553682501148433,1.313835270702839,-1.8876779973506927,2.1711397618055344,nan,nan
6800,850,2.347309987971354,0.0014037937320990266,4.832828541385219,1.0,0.7812747718999162,0.7737658056531439,2.625,0.45489144129907705,0.44800519160153107,-0.6162689837411129,0.6602084841206669,165.0753443245776,0.9701427360647359,1.6638021601829678,-1.9489050805568695,2.2140191048383713,nan,nan
7200,900,1.8463758633208935,0.0010081568795843499,5.759490053808489,1.0,0.830884137089015,0.788209235137018,1.75,0.3123962198965511,0.27940082748652406,-0.5893569896556337,0.8593834221386351,137.80910112836864,0.9673256492149085,0.5590421590022743,-1.8231502175331116,2.048905298113823,nan,nan
7600,950,1.8655049365966403,0.0008172672205997973,3.2045635998185156,1.0,0.7969037971342914,0.7704900492242033,1.75,0.35257250974749976,0.5921935594046668,-0.6076178847024623,1.0861800657166167,144.4020647322759,0.9806271329137962,1.858052797615528,-1.9262645840644836,2.303117960691452,nan,nan
8000,1000,1.8447066877437543,0.0009600105228465397,3.5677457729370072,1.0,0.8381402145023458,0.7959562280288384,1.625,0.327422665693595,0.6041999007943148,-0.6000409874165075,0.5210852252482436,139.96970828156918,0.9740762946382164,0.016582160023972392,-1.8531154096126556,1.9549378454685211,nan,nan
8400,1050,1.8296843006622745,0.0004395864946351902,3.37971914694136,1.0,0.840851481880236,0.8011587268659154,1.625,0.327422665693595,0.5946305132928689,-0.604148260886122,0.3208057530550286,136.98086946533294,0.9904012974328361,0.7282797549851239,-1.8802850544452667,2.0905478596687317,nan,nan
8800,1100,2.047576498636589,0.0018451899364985438,3.4568321590416726,1.0,0.832727112538123,0.7918511636678052,1.75,0.36171919302681266,0.6106451039081182,-0.6082921459296671,1.0727407810429574,128.35748866200447,0.9933253122855967,1.0695655178278685,-2.01350599527359,1.9975423961877823,nan,nan
9200,1150,2.0229315840316566,0.002451634488279104,4.478749375202995,1.0,0.8263559030456236,0.7840339595797313,1.875,0.35724347188057065,0.45239350058843864,-0.6044752609228261,1.0210369256022385,125.2339747879887,0.9864804570563137,1.4835501601919532,-1.884547084569931,2.0299584418535233,nan,nan
9600,1200,2.1035986770856065,0.0030900308374739935,5.329500898213723,1.0,0.6564686794881709,0.7250917478858557,1.875,0.3470864199521761,0.6063321170515081,-0.6052120391117667,15.122118670714555,127.96260043978691,0.9782769165618811,0.8167753228917718,-2.720614790916443,1.7912153750658035,nan,nan
10000,1250,2.117027539539879,1.316237522862265,3.200640759684959,1.0,0.6014109053212451,0.6808608638100037,1.875,0.3760098400566624,0.7539023913440375,-0.6156984640720283,13.774731697221577,135.7189992268104,0.9570000879536382,1.8080704472959042,-2.716870427131653,1.9248180836439133,nan,nan
10400,1300,2.0686242520885267,0.6962934312168529,3.592029078469821,1.0,0.6100557517929701,0.7028398211873215,2.0,0.3827869886568829,0.7550873624966608,-0.6162555202188791,13.350020969938488,143.3727607363835,0.9749055840473738,1.1534822126850486,-2.697386920452118,1.9628840535879135,nan,nan
10800,1350,1.5204568337428352,0.005647304707142958,3.1182112906392305,1.0,0.6342874451220268,0.710087801375639,1.5,0.2996635408873642,0.44666193345176297,-0.5928121821097112,13.906342649153666,132.93847131717484,0.981783286536811,1.4128281420562416,-2.7129631638526917,1.6872467547655106,nan,nan
11200,1400,2.11017098248522,0.0019320038653072443,4.174964671288803,1.0,0.6498782095804927,0.7048765838771246,1.875,0.3777223538014046,0.6070793660780447,-0.6142913388659044,11.73534033690812,131.0918455637875,0.9678944522258826,1.503551029600203,-2.639872372150421,1.572225496172905,nan,nan
