episode,timesteps,episode_return,episode_length,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,electrode_radius,theta,phi,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,action_abs_mean,action_std,train_actor_loss,train_critic_loss
1,80,5.265037854605875,10,1.1,0.5083628627249944,0.2437944475305677,-0.5816348301714174,1.4474691016538166,5.222891775349834,2.445596621299011,nan,223.83564702959362,nan,nan,0.5236658649739795,0.5849836126738989,nan,nan
2,80,59.29613397765699,10,6.6,0.9717625406386606,0.7564360880638266,-0.661348859611457,0.9585184033312896,4.517215437649835,0.9412726595448868,nan,319.4409505682835,nan,nan,0.4506281433858109,0.5283159954580636,nan,nan
3,80,34.29478728831923,10,4.2,0.6990854214393589,0.37305433128964677,-0.6252825922924024,0.8218872265660848,4.759458726249528,1.336516684809846,nan,230.61787909450624,nan,nan,0.5147253469517554,0.5979800657316757,nan,nan
4,80,55.37686229644343,10,6.0,0.8700289188757677,0.6264637157503572,-0.6446774235990398,0.6429317502381808,4.981441483699636,2.082954789683617,nan,292.33459975736764,nan,nan,0.5529634791013068,0.6266230253280071,nan,nan
5,80,44.73021828783453,10,5.0,0.8944290235214076,0.6304975910181384,-0.6514828885476489,0.5484473660415293,5.2542206947836485,2.7937388305927997,nan,278.59029727675767,nan,nan,0.5436753761795488,0.5927461361844906,nan,nan
6,80,27.36812705243359,10,3.2,0.5982085053193116,0.25809673732200056,-0.604185333641891,1.0087571804793036,1.3301351249372237,0.5176220063073455,nan,136.04207124134737,nan,nan,0.5532217188678652,0.6470696730813524,nan,nan
7,80,9.067049600091796,10,1.4,0.5586464877980523,0.2568533379966348,-0.5893264988386875,1.0760273454168008,1.7011366098533247,2.3374214348138387,nan,328.79143084523344,nan,nan,0.5762335901447704,0.6279476031324345,nan,nan
8,80,56.756024441521824,10,6.9,0.9991084169563436,0.7514107171342059,-0.6690461874163717,0.6508476138125912,3.1313634069255505,1.7891938642322855,nan,334.85330881109905,nan,nan,0.3915439583325141,0.4507047791728398,nan,nan
9,160,87.74332621364285,10,9.3,0.9999984774512299,0.7465633469848457,-0.6183791714977958,0.552441948847612,1.3606156547567887,0.030743040015455133,nan,251.04673845390613,nan,nan,0.45826122285206194,0.5283357751375414,nan,nan
10,160,51.14505017672162,10,5.4,0.8946697199947465,0.631879871955339,-0.6484277908776361,0.7837529890067796,3.408512744892094,0.6746253456147366,nan,238.15411866790737,nan,nan,0.4931322692223376,0.5766104242309651,nan,nan
11,160,0.9816938396170007,10,0.2,0.09474939089387995,-0.39430780958229034,-0.5323194390543613,1.3769165649613035,2.915383651139831,1.9210253501679861,nan,287.7262803162339,nan,nan,0.5554010482343222,0.6161473720811008,nan,nan
12,160,35.882167486401634,10,3.8,0.6893488238794988,0.3807857935346598,-0.6144376168631867,0.8054586339228824,1.1084379695061417,0.1349642764554948,nan,196.28464062576256,nan,nan,0.4600352785570914,0.5158326511119596,nan,nan
13,160,66.36620383130258,10,6.9,0.9894928912519003,0.7603968851594838,-0.6637482845945705,0.505214797827761,4.214889685353282,1.3044503371170115,nan,277.8538258961922,nan,nan,0.5296828851925389,0.616572185481999,nan,nan
14,160,9.875939286074424,10,1.6,0.6311748383759077,0.3835426841151327,-0.5893674899210696,1.3220166326116751,3.513079875992048,2.404246664593517,nan,272.4860162068452,nan,nan,0.48852363528267845,0.5545657575088425,nan,nan
15,160,0.15588502100614976,10,0.7,0.40487521184751374,0.11411674572813749,-0.5653177003715981,1.3035301290668195,1.1215060365016118,2.207194579473306,nan,305.1897815795991,nan,nan,0.5271610781882561,0.593838549675423,nan,nan
