episode,timesteps,episode_return,episode_length,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,electrode_radius,theta,phi,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,action_abs_mean,action_std,train_actor_loss,train_critic_loss
1,80,59.943449387142394,10,6.5,0.9893288379669499,0.7623242456552385,-0.6600967105519601,0.5226983840984256,1.2670526850611694,2.4262086821344844,nan,277.211289443396,nan,nan,0.47276947741437586,0.565096259659075,nan,nan
2,80,1.955798925576072,10,0.5,0.24270280759218293,-0.13680627680519844,-0.5474870180464736,1.3889217340466211,1.529370274409557,1.0532379269679264,nan,208.99350482132277,nan,nan,0.5214718365454095,0.6033922218198323,nan,nan
3,80,1.3665978186059733,10,0.5,0.31012582095363384,-0.009019243429597746,-0.5527641628999062,1.4205904693148081,0.1598452267112358,2.231598301420705,nan,254.35785382615487,nan,nan,0.5309890444697396,0.6094042947332683,nan,nan
4,80,42.41297167891665,10,4.8,0.8926918290864982,0.6328665991953473,-0.6421500919258276,0.6211109559316812,5.015819234018451,1.3727472725227674,nan,251.0305383226022,nan,nan,0.5129356815857232,0.5900136196877699,nan,nan
5,80,13.182979135803995,10,1.6,0.7022307745045547,0.5120520688211799,-0.6004562261651474,1.1614186081499587,4.388147622651092,3.124706902028646,nan,240.82323445605752,nan,nan,0.5571916159970373,0.6272666714479727,nan,nan
6,80,0.5543031503161422,10,0.3,0.16654153424713125,-0.2660671588925719,-0.5399278287443217,1.3687765781451997,0.6994999612354392,2.561698808822083,nan,183.36116955307358,nan,nan,0.5598123770171433,0.6177371002100468,nan,nan
7,80,1.0382780760349564,10,0.1,0.07179214335325129,-0.3939674841657596,-0.5291525880210095,1.2446265583127243,0.3956188545510409,1.8143223070615029,nan,166.5336706029638,nan,nan,0.558619825128112,0.6500852309713366,nan,nan
8,80,12.120849623539492,10,1.5,0.5859965505192544,0.3796571996850715,-0.592045384966851,0.9069081775611781,0.21962270625830613,2.500296488060837,nan,235.95845932135626,nan,nan,0.5438556662458062,0.6063536231937213,nan,nan
9,160,50.68759300120064,10,5.4,0.5999921423977712,0.23952797330453982,-0.6053599199814557,0.53510127099312,5.150180149115076,2.270533134851177,nan,208.57026897631795,nan,nan,0.6078093114222123,0.6454784897413834,nan,nan
10,160,24.37222298207372,10,3.0,0.6892979354809611,0.38965722820291115,-0.6121401699298041,0.8298885731245974,2.501324972410254,1.2402100862310612,nan,265.1087635816197,nan,nan,0.5131983214591737,0.5766167253778013,nan,nan
11,160,57.31492244690013,10,6.1,0.9426969222865897,0.7493719707547493,-0.6465336054709174,0.66585405497503,0.703344851319777,0.7243153364639948,nan,244.2508566871445,nan,nan,0.49589919568814844,0.589480649452344,nan,nan
12,160,21.595067823824362,10,2.5,0.6646087927735148,0.37803249625699387,-0.6062847125129379,0.8662519743601564,2.21733962377681,1.8295801364872244,nan,188.56489216257083,nan,nan,0.4906618189795551,0.577940919717586,nan,nan
13,160,30.27279880421768,10,3.6,0.8644628773133034,0.6441722579173954,-0.6360028145663142,0.7644986176296946,6.000276091107122,2.6598974503322923,nan,250.62911764821655,nan,nan,0.41590146539083095,0.5024132564122894,nan,nan
14,160,8.055568053917797,10,1.2,0.5127319927167949,0.251632296147372,-0.5799078049174747,1.219552250860465,2.827090428848222,2.6233809412310976,nan,262.1779531785379,nan,nan,0.5188065889999713,0.5865709318100444,nan,nan
15,160,40.621629187097646,10,4.6,0.8433833318776568,0.6350349843608087,-0.6373089806539599,0.7262409014316592,4.001151864971478,2.733987808487979,nan,302.87259834234254,nan,nan,0.5128193594622961,0.5779083049710293,nan,nan
16,160,55.17939695217965,10,6.3,0.8999429266280969,0.6338088326824418,-0.6532822290472603,0.6509989248894403,2.292809710006697,1.469993064593239,nan,316.9677337233937,nan,nan,0.5118126411728883,0.5784991906030418,nan,nan
17,240,9.69322839700252,10,1.4,0.6260695011595031,0.3821892263726617,-0.5934072218748212,1.2593750575792058,4.499130930804229,1.5396120642750009,nan,153.16511264206235,nan,nan,0.5604412919505226,0.6236228705718605,nan,nan
18,240,10.865878731659745,10,1.4,0.555013565030856,0.2510611904880606,-0.5876112767524846,1.2487625524367747,5.472580629825965,3.0960762291929425,nan,244.62392556959972,nan,nan,0.47790818151968245,0.5442145160032148,nan,nan
19,240,38.07349734504747,10,4.0,0.7611446926617653,0.507578294790805,-0.6318843256505572,0.5610050134638593,3.4772739832963824,3.0987896105226103,nan,215.49279106685117,nan,nan,0.5490191592455227,0.6541959757201438,nan,nan
20,240,67.63387759864526,10,7.2,0.9982117431532274,0.7589151597336619,-0.6609280161087501,0.5862765942094257,2.8717433609451875,0.756346957525534,nan,224.36984572518327,nan,nan,0.5338333676902574,0.6066633228377224,nan,nan
21,240,61.75212383616755,10,6.9,0.9989644293585845,0.7612938857636555,-0.6648796723807346,0.6999956765313232,5.89985298452839,0.9866174379888819,nan,355.0831716860856,nan,nan,0.4529196922466636,0.5191648507444223,nan,nan
22,240,71.529015728589,10,7.8,0.8996855789404744,0.6207032039705493,-0.639917479482637,0.6296871178721154,5.257165636104603,0.5017137007010777,nan,254.12565383757686,nan,nan,0.48294305018301664,0.5570053441379422,nan,nan
23,240,57.05776429182639,10,6.4,0.9936736110134456,0.7599976090855253,-0.6110392664952077,0.5911653292041544,1.2655881604309895,0.10730842184568766,nan,228.0688489613443,nan,nan,0.47187752385859244,0.551599366517013,nan,nan
24,240,75.81971668324962,10,8.1,0.899117559597908,0.6122953803465363,-0.6366856671546723,0.624258504388913,5.034611224770585,0.35447302124996344,nan,278.9462794762147,nan,nan,0.4871637610769947,0.5714554310835601,nan,nan
25,320,41.29335140166797,10,4.7,0.6989454387380898,0.38088470496372845,-0.6204675684270919,1.0112533219794462,3.206719337024301,0.17865575878613144,nan,250.35378598567576,nan,nan,0.48756775923270235,0.5735829589897227,nan,nan
26,320,6.024339637636174,10,1.1,0.43730692659634735,0.12023179390424336,-0.5722262522108019,1.0609680542297253,4.735539871800111,1.9253953451803618,nan,176.12750187233692,nan,nan,0.4551210212575308,0.5466378878793363,nan,nan
27,320,11.284706727492022,10,1.9,0.7525143995776126,0.5132187391763928,-0.6122647298195731,1.088332005679804,6.15624310006496,2.6389197174710475,nan,296.84369927225276,nan,nan,0.5282603677384162,0.6099930819509961,nan,nan
28,320,14.72136334956225,10,1.7,0.6807459414131344,0.5003378067091431,-0.5995786025831742,1.0347550199034248,1.1238109026687961,0.8469871021523863,nan,189.43431286986495,nan,nan,0.5187150313025162,0.585987447684816,nan,nan
29,320,39.036501945378625,10,4.7,0.8715860904816839,0.640551663059675,-0.6447941153734712,0.7619410947291404,3.7779291127976817,2.9224430950693274,nan,280.3637592514902,nan,nan,0.4739622052094778,0.5439898053527881,nan,nan
30,320,17.593624224492107,10,2.6,0.7364176086344751,0.513663714201517,-0.6134461865326091,1.2508144171021522,3.182733157354469,0.21556863158870668,nan,305.81261349231164,nan,nan,0.5895747548439131,0.6382775291689259,nan,nan
31,320,28.98087501203861,10,3.2,0.7698083904568238,0.5147961047815904,-0.6261277738570827,0.9277836941495073,2.5313085993048015,1.1652851909123862,nan,237.02271780192441,nan,nan,0.5182738474637114,0.5966125739378431,nan,nan
32,320,46.716395773606486,10,5.1,0.9381629337658752,0.7521467229213552,-0.650183588445412,0.7619102173837715,1.481012714028213,0.5909675124514753,nan,284.71522087360546,nan,nan,0.4768191094187924,0.5696038989909197,nan,nan
33,400,45.87684040473947,10,4.7,0.7383296294542616,0.5021540510839364,-0.618606019682179,0.8049533159698482,3.978139019612894,0.32573180542907393,nan,247.04251116705626,nan,nan,0.5782058727586759,0.6474407996265588,nan,nan
34,400,45.82325195757163,10,5.0,0.7716187643869242,0.5019205449346857,-0.6301612264514185,0.6145345759885941,6.152141906448776,1.376381611119617,nan,256.2153511912081,nan,nan,0.4975032931064473,0.5799874498749124,nan,nan
35,400,0.44548172702919253,10,0.2,0.14358428670650258,-0.26589572425090263,-0.5354479249087232,1.317808554548252,0.7790095094696114,1.3465804638800707,nan,275.1742601891523,nan,nan,0.5241477854250085,0.6041764842252442,nan,nan
36,400,5.028140431252727,10,0.8,0.34182132847786323,-0.006013339412789231,-0.5632438035664377,1.247830647915649,1.9388570910022436,1.2474033276050536,nan,200.10111205216197,nan,nan,0.5646822468780026,0.6564865157031633,nan,nan
37,400,-1.8504710591663203,10,0.5,0.31012582095363384,-0.012234716798216328,-0.5561078943501165,1.4505172024916044,3.7619690183255625,1.5858713844893708,nan,365.4447855760626,nan,nan,0.5947924626947969,0.6470055352114794,nan,nan
