timesteps,callback_step,reward_mean,reward_min,reward_max,done_rate,action_abs_mean,action_std,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,train_actor_loss,train_critic_loss,train_ent_coef,train_ent_coef_loss
400,50,0.2890414786383602,0.0,0.3448890614523426,1.0,0.4324232816796806,0.5270876656637409,0.0,0.0,-0.3201992436581047,-0.6466050539832581,12.39724449608295,793.168961729249,0.4390545939913388,17.93572675739831,nan,nan,nan,nan
800,100,0.24631898653748338,0.0,0.33901958088031964,1.0,0.4895324296667823,0.5587646876010884,0.0,0.0,-0.36519392079964585,-0.6448405386584197,9.060587310942132,978.5663466512448,0.45520573413388943,14.973384103553322,nan,nan,nan,nan
1200,150,0.2441780932054783,0.0,0.3401203950282356,1.0,0.5088731016546406,0.5524871666224888,0.0,0.0,-0.36744867700723305,-0.6534917468689607,13.193882172307672,848.8493347495992,0.3681810180641853,13.075624835866165,nan,nan,nan,nan
1600,200,0.2808564421791666,0.0,0.33455079580725544,1.0,0.48435334410336084,0.5445657186678527,0.0,0.0,-0.3288195992310793,-0.6621305733226188,13.397417563454093,1122.1965315904,0.44313331669892114,10.474978648536155,nan,nan,nan,nan
2000,250,0.28599767782497787,0.0,0.3399582921742214,1.0,0.543171822306607,0.6179345500524799,0.0,0.0,-0.3234049282552934,-0.6519980149288602,18.4586190230996,960.1201461757801,0.5135938887379548,15.470213200065231,nan,nan,nan,nan
2400,300,0.24661508955759773,0.0,0.344334459398556,1.0,0.4562151375002223,0.5313832849407791,0.0,0.0,-0.36488206961457875,-0.649001155405097,13.733266089293643,788.5788392865336,0.4451496922380308,13.85579849072558,nan,nan,nan,nan
2800,350,0.20379382511918853,0.0,0.33842473171840154,1.0,0.5884000042153672,0.6385657181005564,0.0,0.0,-0.409980772275682,-0.6345553326913986,15.508722926536507,789.2151797783804,0.5049517770629404,23.204728602468002,nan,nan,nan,nan
3200,400,0.2383169000473534,0.0,0.33045347846588885,1.0,0.49468437088775435,0.5761856809334659,0.0,0.0,-0.37362159625528013,-0.6414844776792687,13.410576802939037,1055.022181341274,0.5087211500889526,11.82471432695958,nan,nan,nan,nan
3600,450,0.28188229237672546,0.0,0.33423752134610535,1.0,0.4090572015064982,0.4761571325846824,0.0,0.0,-0.3277391894477325,-0.6544103817767073,16.209721392742836,1108.2677901079687,0.6026862480893189,14.631550565502403,nan,nan,nan,nan
4000,500,0.3338346243645514,0.32042327335086673,0.34588173395219995,1.0,0.5452091022417241,0.6190372962662971,0.0,0.0,-0.2730237856968728,-0.6421231519268799,12.751333682910722,1395.005799643216,0.3618406638783147,14.869523014932735,nan,nan,nan,nan
4400,550,0.28240419758243673,0.0,0.3395557947035902,1.0,0.5494834909773233,0.6343185655719886,0.0,0.0,-0.32718952684438946,-0.6437369533568791,7.484392333121942,1155.51712366655,0.47683442351117655,16.859835794918833,nan,nan,nan,nan
4800,600,0.33463989488036927,0.324009736232454,0.3443163448929137,1.0,0.4546579701675575,0.5168146347994395,0.0,0.0,-0.2721756870703865,-0.6450263508038027,12.432093017786482,973.1789731473714,0.48229626392500086,19.780537109391567,nan,nan,nan,nan
5200,650,0.30737016959036906,0.30223606937579445,0.3353915306704886,1.0,0.9355273338296684,0.8223087460156984,0.0,0.0,-0.30089574586903733,-0.645128346051564,29.322582642920025,1964.1826846636832,0.9301431166613474,0.5365817493293434,-0.36150291562080383,0.0181756226811558,nan,nan
5600,700,0.3130586079573138,0.30318666379773285,0.3390083059262448,1.0,0.4216894770070212,0.5278608701628913,0.0,0.0,-0.29490476933246534,-0.6587091420482751,15.688418748285622,1923.2030539424159,0.43296976890182126,8.402465136023238,-0.3236507922410965,0.013382060104049742,nan,nan
6000,750,0.3276272094949155,0.32390270063916077,0.3349880075337957,1.0,0.25221420925299753,0.301091346940697,0.0,0.0,-0.2795613403714312,-0.6612791395396491,16.611832368324976,883.1735830754042,0.5111504880653956,12.22573309787549,-0.35037629306316376,0.010058527812361717,nan,nan
6400,800,0.3317012275626884,0.3238543905816499,0.3400614543121572,1.0,0.3286034440352523,0.4096503949340551,0.0,0.0,-0.27527064667324014,-0.6728729005540971,21.28772165453294,719.2239339929074,0.44468106273096053,13.217928236335865,-0.3509249910712242,0.007941081770695746,nan,nan
6800,850,0.3339251432641138,0.33018372201811175,0.3407377065961526,1.0,0.25865151855396107,0.3068198211282031,0.0,0.0,-0.27292845257231163,-0.6638634533400832,16.028940596667816,595.0008807703853,0.6229013388045133,14.19439017539844,-0.3498072922229767,0.005596134578809142,nan,nan
7200,900,0.294409092447518,0.0,0.3433909901212565,1.0,0.3232391311757965,0.37938085176970393,0.0,0.0,-0.314546154653061,-0.6538996780545687,15.375492431221065,424.33829908259213,0.5743542462828919,13.78955487627536,-0.351903960108757,0.006063263048417866,nan,nan
7600,950,0.3372479901950154,0.3354712270150378,0.3394425506343122,1.0,0.3098870868070662,0.3565504633153296,0.0,0.0,-0.2694288808597427,-0.6725662541776101,17.14542992323615,418.155851890333,0.5461556702763846,15.043422161252238,-0.3515641838312149,0.005258706689346582,nan,nan
8000,1000,0.3377641801354344,0.3337068087220561,0.3442866615595314,1.0,0.30568456213222817,0.31097380897964294,0.0,0.0,-0.2688852374866449,-0.6653288964925164,14.175080263996495,421.20026727207005,0.46415811399230733,13.137509431689978,-0.3571794629096985,0.004705678118625656,nan,nan
