episode,timesteps,episode_return,episode_length,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,electrode_radius,theta,phi,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,action_abs_mean,action_std,train_actor_loss,train_critic_loss
1,80,4.408253413492647,10,1.2,0.5127319927167949,0.2526027186590735,-0.5822969158624229,1.4806667433448664,6.062624134860674,2.8891223133286257,nan,296.04602061157436,nan,nan,0.5396044159948715,0.6174582096909585,nan,nan
2,80,19.976611592442918,10,2.2,0.6866852047703199,0.39772305534283275,-0.6084866220254559,0.9342764004237998,1.048659412815214,3.092528443893735,nan,267.5562672754908,nan,nan,0.5677136995423325,0.6383090018720661,nan,nan
3,80,46.26970738881241,10,5.3,0.9435627588761333,0.7552194905766527,-0.6590687192858284,0.6731148326722448,0.37625894307848096,1.915431744406097,nan,282.24898189994667,nan,nan,0.4795931063802148,0.5476760625195064,nan,nan
4,80,20.560905753822393,10,2.5,0.6689746469120351,0.37938910498051476,-0.6108801423401662,1.1380780340088665,3.8093479011917397,0.9580427430094174,nan,272.0685168534636,nan,nan,0.46986855503500297,0.5533028176388409,nan,nan
5,80,52.21788737325229,10,5.8,0.8716376196016821,0.627302119109812,-0.6450480787612265,0.6218307092322712,6.257434303825246,1.3030106122869354,nan,234.75131944280648,nan,nan,0.4887150926292632,0.5420834726690472,nan,nan
6,80,35.013789721450216,10,3.7,0.8136049720618042,0.6232607689437474,-0.6297948154252722,0.5280905004850287,6.233549166766469,2.6079848921439206,nan,242.74767176170582,nan,nan,0.5337461323880545,0.5838376380125598,nan,nan
7,80,2.379003835675435,10,0.3,0.16654153424713125,-0.26735028746805434,-0.5412100738446189,1.4239654698904314,3.7091588591807327,1.3054963341275485,nan,185.48059999971727,nan,nan,0.5869592943732289,0.6474341507387005,nan,nan
8,80,45.620820425526375,10,5.2,0.7665400893793419,0.4982144293887464,-0.6252004221557729,1.0339610530762946,4.700349755795619,0.7363678870796625,nan,189.40880069270318,nan,nan,0.4284283170104655,0.5322607358784832,nan,nan
9,160,86.41710144160041,10,9.1,0.9717682646823548,0.7334207962365853,-0.6447337484040965,0.7248096462021973,5.20868188497775,0.03738862807744844,nan,289.078744768219,nan,nan,0.4915735487281182,0.5636359634602616,nan,nan
10,160,13.935847484223519,10,1.6,0.371720539998955,-0.007311186086235133,-0.5728985355696441,1.0467905239087079,1.9174790000494208,1.0547402204989205,nan,160.8950207240887,nan,nan,0.5013514536341299,0.5422781107423088,nan,nan
11,160,23.819270698418094,10,2.8,0.8368472431424353,0.650846939967324,-0.6300429629714662,0.8938190678589716,0.260006306994683,1.692417553100387,nan,242.39147951172882,nan,nan,0.5422797120815144,0.6076290002630904,nan,nan
12,160,28.708166765901293,10,3.3,0.9275102089763936,0.7658225749063924,-0.6389176529282755,0.9970247501793487,1.2786253097847913,0.595986180115427,nan,248.49425126404358,nan,nan,0.477134424243825,0.52897055280927,nan,nan
13,160,36.06796723673463,10,4.4,0.8647500222151809,0.6364718860149832,-0.6379348935790796,0.7822657955025959,3.5060349289882673,2.2168845583900723,nan,234.51333391948532,nan,nan,0.4311328340788202,0.5298949797164315,nan,nan
14,160,2.6572175214717144,10,1.0,0.4365707193717432,0.11499400797390032,-0.572289625064452,1.2688491518303642,0.5792765091323526,2.992501979928147,nan,211.76129427976457,nan,nan,0.44899033203905087,0.5569931955579807,nan,nan
15,160,40.821510474943295,10,4.2,0.9659248206321749,0.7727176289805266,-0.6539487240078269,0.7472252101477119,0.3223886636491422,1.513097259776681,nan,277.4287592368989,nan,nan,0.5469987265893096,0.6158544712186148,nan,nan
16,160,26.950391028633202,10,2.8,0.6970372316690683,0.39008056336285424,-0.6157991579447568,0.7357380451211127,1.6791859688468525,2.5203790421941283,nan,167.09152471843421,nan,nan,0.5779881170042644,0.6407829308762286,nan,nan
