episode,timesteps,episode_return,episode_length,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,electrode_radius,theta,phi,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,action_abs_mean,action_std,train_actor_loss,train_critic_loss
1,80,-3.570838995877268,10,1.7,0.5416521888033823,0.2493614482100634,-0.5892187933332471,1.0,0.0,0.0,nan,221.9848856657763,nan,nan,0.439760389708979,0.5310859727278392,nan,nan
2,80,6.6591555587473,10,2.6,0.7600711666777296,0.5225695397088318,-0.617922299355204,1.0,0.0,0.0,nan,237.9153933268648,nan,nan,0.5112273013972759,0.5515660265302114,nan,nan
3,80,5.0749690383238475,10,2.7,0.9330209351296992,0.7836306138892832,-0.6407903727479366,1.0,0.0,0.0,nan,242.77863009448362,nan,nan,0.4896011086583041,0.5681373846786947,nan,nan
4,80,4.454194668604463,10,1.5,0.46973864134518084,0.1283040545055018,-0.5823685069634649,1.0,0.0,0.0,nan,184.56616548438197,nan,nan,0.5712092145029075,0.6436769902856837,nan,nan
5,80,1.1593266908874098,10,2.3,0.7320085819206964,0.5109677077483891,-0.609178365762093,1.0,0.0,0.0,nan,261.416685301272,nan,nan,0.48320051674113557,0.548227755580996,nan,nan
6,80,-1.4019342562340484,10,2.9,0.8549419616765597,0.6527371697241502,-0.6308363864289308,1.0,0.0,0.0,nan,323.71983399310255,nan,nan,0.5239650913724223,0.6040421655212804,nan,nan
7,80,2.0545843312986523,10,1.9,0.7080723189455634,0.512404526678383,-0.6069304569869776,1.0,0.0,0.0,nan,216.75761270681204,nan,nan,0.5242030884191781,0.5994686022886088,nan,nan
8,80,-1.2335001214551702,10,2.6,0.7414830491289013,0.5085860748177955,-0.616843405539646,1.0,0.0,0.0,nan,242.26992361593867,nan,nan,0.5390383427918068,0.5977046929510728,nan,nan
9,160,-0.59609075137911,10,2.6,0.7414830491289013,0.5169123287895611,-0.6159539825893001,1.0,0.0,0.0,nan,316.0324403226342,nan,nan,0.5570233820463699,0.6219482021722698,nan,nan
10,160,3.380233092969434,10,1.9,0.7266604364943917,0.5219399335733974,-0.6087706546333076,1.0,0.0,0.0,nan,210.2580450118168,nan,nan,0.5631254708588871,0.6293577968852133,nan,nan
11,160,3.2547160319706308,10,3.6,0.9685188828818992,0.7775905774706205,-0.6531439316819255,1.0,0.0,0.0,nan,312.8278377639503,nan,nan,0.4915529733697455,0.5750348701414253,nan,nan
12,160,-3.967972185180075,10,2.7,0.7422192563535054,0.51416735697418,-0.6178973253842854,1.0,0.0,0.0,nan,292.72542999532544,nan,nan,0.4892143882802695,0.586722273806193,nan,nan
13,160,2.257088065179284,10,1.2,0.598743123627074,0.3744504897482793,-0.5859260931016473,1.0,0.0,0.0,nan,197.0259088976626,nan,nan,0.4232820910580159,0.5073482609179538,nan,nan
14,160,6.315587786235762,10,3.1,0.9317180381412655,0.7753882612708927,-0.6399021262497685,1.0,0.0,0.0,nan,290.37912420967433,nan,nan,0.4952067989321982,0.5723041416714507,nan,nan
15,160,4.566226733836232,10,2.7,0.8583320762338558,0.6545683564476396,-0.6300003271708979,1.0,0.0,0.0,nan,257.7796631456921,nan,nan,0.46049749615970803,0.5230672557471584,nan,nan
16,160,0.46803943713955265,10,1.8,0.6808673455180844,0.5104420477996496,-0.6044277355367744,1.0,0.0,0.0,nan,249.392347432549,nan,nan,0.49255725892741964,0.5634063972787386,nan,nan
17,240,2.8321571129292953,10,1.3,0.5320563174902273,0.2534213836513006,-0.586119162063791,1.0,0.0,0.0,nan,188.29904220277282,nan,nan,0.5965017677122364,0.6515818786134431,nan,nan
18,240,3.2303847844434515,10,2.1,0.7806006695234189,0.6331267365813793,-0.6147427264257825,1.0,0.0,0.0,nan,243.56193063603368,nan,nan,0.4507885283644001,0.5302895036320744,nan,nan
