344 13
16	32884	2	1	1	0.148	115	1.90000000000000000000e+02	4.98000000000000000000e+02	1.97589918971061706543e-02	1.69661855697631835938e+00	1.7750000000000001	0.6093161702156067
17	35211	3	1	27	0.189	1	4.90000000000000000000e+02	1.60000000000000000000e+01	1.80654227733612060547e-01	7.12645626068115234375e+00	0.8250000000000001	0.535614013671875
18	35211	3	0	0	0.000	1	3.28000000000000000000e+02	1.30000000000000000000e+01	1.28736183047294616699e-01	6.24784326553344726562e+00	1.05	0.31596076488494873
19	35211	3	0	0	0.000	1	4.08000000000000000000e+02	1.40000000000000000000e+01	1.54504641890525817871e-01	6.68392467498779296875e+00	1.05	0.42498117685317993
20	35211	3	0	0	0.000	1	7.18000000000000000000e+02	2.10000000000000000000e+01	2.53821521997451782227e-01	8.36467170715332031250e+00	1.075	0.8451679348945618
21	35211	3	0	0	0.000	1	9.11000000000000000000e+02	2.60000000000000000000e+01	3.15893262624740600586e-01	9.41511726379394531250e+00	1.1	1.1077792644500732
22	35211	3	0	0	0.000	1	3.74000000000000000000e+02	1.40000000000000000000e+01	1.43309190869331359863e-01	6.49446296691894531250e+00	1.05	0.3776157796382904
23	35211	3	1	14	0.459	1	5.41000000000000000000e+02	1.70000000000000000000e+01	1.96987926959991455078e-01	7.40287256240844726562e+00	0.9500000000000001	0.6047181487083435
24	35211	3	1	19	0.087	1	7.95000000000000000000e+02	2.30000000000000000000e+01	2.78678685426712036133e-01	8.78533172607421875000e+00	0.9750000000000001	0.9503329396247864
25	35211	3	1	16	0.022	1	7.47000000000000000000e+02	2.20000000000000000000e+01	2.63139128684997558594e-01	8.52235412597656250000e+00	1.2000000000000002	0.8845885992050171
26	35211	3	1	18	0.284	1	3.97000000000000000000e+02	1.40000000000000000000e+01	1.50823533535003662109e-01	6.62162876129150390625e+00	1.35	0.40940725803375244
27	35211	3	1	18	0.407	1	7.93000000000000000000e+02	2.30000000000000000000e+01	2.77892380952835083008e-01	8.77202510833740234375e+00	1.375	0.9470062255859375
28	35211	3	1	22	0.602	1	1.08700000000000000000e+03	2.90000000000000000000e+01	3.72202485799789428711e-01	1.03680419921875000000e+01	0.7250000000000001	1.3460105657577515
29	35346	2	1	11	0.095	115	1.92000000000000000000e+02	5.03000000000000000000e+02	1.98831725865602493286e-02	1.71897101402282714844e+00	0.675	0.6689227223396301
30	35346	2	1	7	0.174	115	1.91000000000000000000e+02	5.01000000000000000000e+02	1.98475122451782226562e-02	1.71255218982696533203e+00	1.05	0.6518057584762573
31	35346	2	1	25	0.232	115	1.79000000000000000000e+02	4.76000000000000000000e+02	1.91554017364978790283e-02	1.58797240257263183594e+00	1.2750000000000001	0.31959304213523865
32	35346	2	0	0	0.000	115	1.85000000000000000000e+02	4.89000000000000000000e+02	1.95153467357158660889e-02	1.65276253223419189453e+00	0.7250000000000001	0.4923667907714844
33	35346	2	0	0	0.000	115	2.00000000000000000000e+02	5.20000000000000000000e+02	2.03511733561754226685e-02	1.80321121215820312500e+00	0.75	0.8935632705688477
34	35346	2	0	0	0.000	115	2.02000000000000000000e+02	5.23000000000000000000e+02	2.04277504235506057739e-02	1.81699514389038085938e+00	0.775	0.9303202629089355
35	35346	2	0	0	0.000	115	2.02000000000000000000e+02	5.24000000000000000000e+02	2.04555671662092208862e-02	1.82200193405151367188e+00	0.75	0.9436719417572021
36	35346	2	0	0	0.000	115	1.84000000000000000000e+02	4.87000000000000000000e+02	1.94484628736972808838e-02	1.64072346687316894531e+00	0.775	0.4602625072002411
37	35346	2	1	13	0.268	115	1.96000000000000000000e+02	5.11000000000000000000e+02	2.01010163873434066772e-02	1.75818300247192382812e+00	0.8	0.7734881043434143
38	35346	2	1	14	0.074	115	2.01000000000000000000e+02	5.21000000000000000000e+02	2.03666500747203826904e-02	1.80599713325500488281e+00	0.8250000000000001	0.9009922742843628
39	35346	2	1	14	0.161	115	1.89000000000000000000e+02	4.97000000000000000000e+02	1.97167508304119110107e-02	1.68901515007019042969e+00	0.8250000000000001	0.5890403985977173
40	35346	2	1	28	0.679	115	2.06000000000000000000e+02	5.32000000000000000000e+02	2.06762887537479400635e-02	1.86173200607299804688e+00	0.65	1.0496187210083008
41	35381	2	0	0	0.000	115	1.99000000000000000000e+02	5.17000000000000000000e+02	2.02678330242633819580e-02	1.78821003437042236328e+00	2.4250000000000003	0.8535599112510681
42	35381	2	0	0	0.000	115	1.86000000000000000000e+02	4.90000000000000000000e+02	1.95437278598546981812e-02	1.65787112712860107422e+00	2.45	0.5059895515441895
43	35381	2	0	0	0.000	115	1.85000000000000000000e+02	4.88000000000000000000e+02	1.94753054529428482056e-02	1.64555513858795166016e+00	2.475	0.4731470048427582
44	35381	2	1	0	0.140	115	2.11000000000000000000e+02	5.41000000000000000000e+02	2.09242664277553558350e-02	1.90636789798736572266e+00	2.4000000000000004	1.1686478853225708
45	35381	2	1	1	0.004	115	2.05000000000000000000e+02	5.31000000000000000000e+02	2.06360761076211929321e-02	1.85449373722076416016e+00	2.375	1.030316710472107
46	35381	2	1	6	0.263	115	1.85000000000000000000e+02	4.88000000000000000000e+02	1.94928608834743499756e-02	1.64871501922607421875e+00	2.375	0.481573224067688
47	35520	2	1	14	0.329	115	2.03000000000000000000e+02	5.25000000000000000000e+02	2.04978138208389282227e-02	1.82960641384124755859e+00	1.0	0.963950514793396
48	35520	2	0	0	0.000	115	2.07000000000000000000e+02	5.33000000000000000000e+02	2.07057725638151168823e-02	1.86703896522521972656e+00	0.9	1.0637707710266113
49	35520	2	0	0	0.000	115	2.12000000000000000000e+02	5.44000000000000000000e+02	2.09988486021757125854e-02	1.91979277133941650391e+00	0.9	1.2044475078582764
50	35520	2	0	0	0.000	115	2.10000000000000000000e+02	5.39000000000000000000e+02	2.08671614527702331543e-02	1.89608907699584960938e+00	0.925	1.1412373781204224
51	35520	2	1	27	0.427	115	1.89000000000000000000e+02	4.97000000000000000000e+02	1.97272822260856628418e-02	1.69091081619262695312e+00	0.525	0.5940955281257629
52	35520	2	1	18	0.898	115	2.10000000000000000000e+02	5.40000000000000000000e+02	2.09032054990530014038e-02	1.90257716178894042969e+00	1.125	1.158539056777954
53	35927	2	1	19	0.298	115	2.04000000000000000000e+02	5.27000000000000000000e+02	2.05449927598237991333e-02	1.83809888362884521484e+00	0.6000000000000001	0.9865968823432922
54	35927	2	1	22	0.339	115	1.88000000000000000000e+02	4.94000000000000000000e+02	1.96579582989215850830e-02	1.67843234539031982422e+00	0.47500000000000003	0.5608195662498474
55	35927	2	1	27	0.251	115	2.11000000000000000000e+02	5.43000000000000000000e+02	2.09613945335149765015e-02	1.91305112838745117188e+00	0.7250000000000001	1.186469554901123
56	35927	2	1	24	0.044	115	2.00000000000000000000e+02	5.20000000000000000000e+02	2.03561857342720031738e-02	1.80411350727081298828e+00	0.9	0.8959692120552063
57	35927	2	1	22	0.758	115	1.92000000000000000000e+02	5.02000000000000000000e+02	1.98641810566186904907e-02	1.71555256843566894531e+00	1.35	0.6598067879676819
58	35927	2	1	22	0.781	115	1.80000000000000000000e+02	4.78000000000000000000e+02	1.92064736038446426392e-02	1.59716534614562988281e+00	1.35	0.3441076874732971
59	36250	2	1	13	0.008	115	1.92000000000000000000e+02	5.04000000000000000000e+02	1.99115630239248275757e-02	1.72408127784729003906e+00	0.325	0.6825500726699829
60	36250	2	0	0	0.000	115	1.86000000000000000000e+02	4.90000000000000000000e+02	1.95406209677457809448e-02	1.65731167793273925781e+00	0.325	0.5044979453086853
61	36250	2	0	0	0.000	115	2.08000000000000000000e+02	5.37000000000000000000e+02	2.08019074052572250366e-02	1.88434350490570068359e+00	0.35000000000000003	1.109915852546692
62	36250	2	0	0	0.000	115	2.09000000000000000000e+02	5.38000000000000000000e+02	2.08391528576612472534e-02	1.89104747772216796875e+00	0.35000000000000003	1.1277934312820435
63	36250	2	0	0	0.000	115	1.92000000000000000000e+02	5.02000000000000000000e+02	1.98719557374715805054e-02	1.71695196628570556641e+00	0.375	0.6635386347770691
64	36250	2	0	0	0.000	115	1.87000000000000000000e+02	4.93000000000000000000e+02	1.96195803582668304443e-02	1.67152452468872070312e+00	0.4	0.5423988699913025
65	36250	2	1	1	0.260	115	1.83000000000000000000e+02	4.85000000000000000000e+02	1.94048602133989334106e-02	1.63287472724914550781e+00	0.5	0.4393327534198761
66	36453	2	0	0	0.000	115	1.83000000000000000000e+02	4.85000000000000000000e+02	1.94023232907056808472e-02	1.63241815567016601562e+00	0.7000000000000001	0.4381152391433716
67	36453	2	0	0	0.000	115	2.07000000000000000000e+02	5.33000000000000000000e+02	2.06995978951454162598e-02	1.86592757701873779297e+00	0.7000000000000001	1.0608067512512207
68	36453	2	0	0	0.000	115	1.83000000000000000000e+02	4.83000000000000000000e+02	1.93637665361166000366e-02	1.62547802925109863281e+00	0.7250000000000001	0.41960814595222473
69	36453	2	1	13	0.260	115	1.79000000000000000000e+02	4.75000000000000000000e+02	1.91423520445823669434e-02	1.58562338352203369141e+00	0.675	0.31332889199256897
70	36453	2	1	14	0.057	115	2.04000000000000000000e+02	5.27000000000000000000e+02	2.05282643437385559082e-02	1.83508753776550292969e+00	0.65	0.9785668849945068
71	36453	2	0	0	0.000	115	2.04000000000000000000e+02	5.28000000000000000000e+02	2.05716863274574279785e-02	1.84290361404418945312e+00	0.8	0.9994094967842102
72	36453	2	0	0	0.000	115	1.86000000000000000000e+02	4.91000000000000000000e+02	1.95743888616561889648e-02	1.66339004039764404297e+00	0.8250000000000001	0.5207066535949707
73	36453	2	0	0	0.000	115	1.93000000000000000000e+02	5.05000000000000000000e+02	1.99546739459037780762e-02	1.73184132575988769531e+00	0.8500000000000001	0.703243613243103
74	36453	2	1	1	0.145	115	2.00000000000000000000e+02	5.20000000000000000000e+02	2.03487072139978408813e-02	1.80276727676391601562e+00	0.8250000000000001	0.8923793435096741
75	36518	2	1	16	0.788	115	2.08000000000000000000e+02	5.36000000000000000000e+02	2.07795388996601104736e-02	1.88031709194183349609e+00	0.325	1.0991787910461426
76	36518	2	1	16	0.774	115	1.92000000000000000000e+02	5.02000000000000000000e+02	1.98737382888793945312e-02	1.71727275848388671875e+00	0.325	0.6643941402435303
77	36518	2	0	0	0.000	115	1.90000000000000000000e+02	5.00000000000000000000e+02	1.97979640215635299683e-02	1.70363342761993408203e+00	0.75	0.6280223727226257
78	36518	2	0	0	0.000	115	1.86000000000000000000e+02	4.90000000000000000000e+02	1.95532422512769699097e-02	1.65958380699157714844e+00	0.75	0.510556697845459
79	36518	2	0	0	0.000	115	1.83000000000000000000e+02	4.84000000000000000000e+02	1.93781852722167968750e-02	1.62807345390319824219e+00	0.775	0.4265291392803192
80	36518	2	1	23	0.073	115	2.04000000000000000000e+02	5.27000000000000000000e+02	2.05380804836750030518e-02	1.83685457706451416016e+00	0.9	0.9832790493965149
81	36518	2	1	23	0.094	115	1.80000000000000000000e+02	4.78000000000000000000e+02	1.92268472164869308472e-02	1.60083234310150146484e+00	0.9	0.3538862466812134
82	36518	2	1	16	0.768	115	1.93000000000000000000e+02	5.06000000000000000000e+02	1.99662651866674423218e-02	1.73392772674560546875e+00	0.325	0.7088073492050171
83	37472	2	1	22	0.152	115	1.80000000000000000000e+02	4.78000000000000000000e+02	1.92265659570693969727e-02	1.60078191757202148438e+00	1.35	0.3537517786026001
84	37472	2	1	22	0.182	115	2.11000000000000000000e+02	5.42000000000000000000e+02	2.09476891905069351196e-02	1.91058421134948730469e+00	1.375	1.1798912286758423
85	37472	2	1	22	0.210	115	1.95000000000000000000e+02	5.09000000000000000000e+02	2.00426876544952392578e-02	1.74768364429473876953e+00	1.375	0.7454897165298462
86	37472	2	0	0	0.000	115	1.88000000000000000000e+02	4.94000000000000000000e+02	1.96521598845720291138e-02	1.67738878726959228516e+00	1.175	0.5580369234085083
87	37472	2	0	0	0.000	115	1.83000000000000000000e+02	4.83000000000000000000e+02	1.93629451096057891846e-02	1.62533020973205566406e+00	1.2000000000000002	0.41921377182006836
88	37824	2	1	14	0.878	115	2.12000000000000000000e+02	5.43000000000000000000e+02	2.09848619997501373291e-02	1.91727519035339355469e+00	0.25	1.197733759880066
89	37824	2	1	14	0.766	115	2.09000000000000000000e+02	5.38000000000000000000e+02	2.08492353558540344238e-02	1.89286255836486816406e+00	0.25	1.1326334476470947
90	37824	2	1	14	0.658	115	1.90000000000000000000e+02	4.99000000000000000000e+02	1.97908338159322738647e-02	1.70235013961791992188e+00	0.275	0.6246002316474915
91	37824	2	1	1	0.956	115	1.86000000000000000000e+02	4.91000000000000000000e+02	1.95706468075513839722e-02	1.66271650791168212891e+00	1.0250000000000001	0.5189106464385986
92	37824	2	1	7	0.061	115	1.90000000000000000000e+02	4.99000000000000000000e+02	1.97733268141746520996e-02	1.69919884204864501953e+00	0.8	0.6161969304084778
93	37824	2	1	25	0.269	115	1.93000000000000000000e+02	5.05000000000000000000e+02	1.99552662670612335205e-02	1.73194777965545654297e+00	0.75	0.7035275101661682
94	38440	4	1	17	0.338	1	5.01000000000000000000e+02	1.60000000000000000000e+01	1.84076160192489624023e-01	7.18436574935913085938e+00	0.30000000000000004	0.5500914454460144
95	38440	4	1	17	0.321	1	7.54000000000000000000e+02	2.20000000000000000000e+01	2.65557825565338134766e-01	8.56328582763671875000e+00	0.325	0.8948215246200562
96	38440	4	0	0	0.000	1	1.06800000000000000000e+03	2.90000000000000000000e+01	3.66236954927444458008e-01	1.02670869827270507812e+01	0.8	1.3207716941833496
97	38440	4	0	0	0.000	1	4.35000000000000000000e+02	1.50000000000000000000e+01	1.63096442818641662598e-01	6.82932472229003906250e+00	0.8	0.4613311290740967
98	38440	4	0	0	0.000	1	9.59000000000000000000e+02	2.70000000000000000000e+01	3.31319957971572875977e-01	9.67618370056152343750e+00	0.8250000000000001	1.1730458736419678
99	38440	4	0	0	0.000	1	3.86000000000000000000e+02	1.40000000000000000000e+01	1.47176712751388549805e-01	6.55991363525390625000e+00	0.8500000000000001	0.39397838711738586
100	38440	4	0	0	0.000	1	8.49000000000000000000e+02	2.40000000000000000000e+01	2.96022653579711914062e-01	9.07884502410888671875e+00	0.8500000000000001	1.0237113237380981
101	38440	4	1	17	0.509	1	1.06200000000000000000e+03	2.90000000000000000000e+01	3.64310562610626220703e-01	1.02344865798950195312e+01	0.325	1.3126215934753418
102	38440	4	1	17	0.743	1	3.75000000000000000000e+02	1.40000000000000000000e+01	1.43904954195022583008e-01	6.50454521179199218750e+00	0.35000000000000003	0.3801363408565521
103	38440	4	1	17	0.878	1	5.18000000000000000000e+02	1.70000000000000000000e+01	1.89688965678215026855e-01	7.27935171127319335938e+00	0.375	0.57383793592453
104	38440	4	1	27	0.071	1	6.70000000000000000000e+02	2.00000000000000000000e+01	2.38593116402626037598e-01	8.10696029663085937500e+00	0.9750000000000001	0.7807400822639465
105	38440	4	1	19	0.096	1	4.29000000000000000000e+02	1.50000000000000000000e+01	1.61127716302871704102e-01	6.79600763320922851562e+00	0.8250000000000001	0.45300188660621643
106	38440	4	1	19	0.676	1	9.74000000000000000000e+02	2.70000000000000000000e+01	3.36010605096817016602e-01	9.75556468963623046875e+00	1.3	1.1928911209106445
107	38440	4	1	24	0.076	1	1.06200000000000000000e+03	2.90000000000000000000e+01	3.64134699106216430664e-01	1.02315101623535156250e+01	1.0	1.3118776082992554
108	38440	4	1	19	0.313	1	8.20000000000000000000e+02	2.40000000000000000000e+01	2.86606520414352416992e-01	8.91949558258056640625e+00	1.2000000000000002	0.9838737845420837
109	38440	4	1	18	0.420	1	5.45000000000000000000e+02	1.70000000000000000000e+01	1.98371544480323791504e-01	7.42628765106201171875e+00	1.1500000000000001	0.6105719208717346
110	38440	4	1	22	0.100	1	1.08300000000000000000e+03	2.90000000000000000000e+01	3.70888262987136840820e-01	1.03458013534545898438e+01	1.175	1.3404502868652344
111	38440	4	1	19	0.522	1	3.19000000000000000000e+02	1.20000000000000000000e+01	1.25736519694328308105e-01	6.19707965850830078125e+00	0.9750000000000001	0.3032699227333069
112	38440	4	1	19	0.537	1	8.13000000000000000000e+02	2.30000000000000000000e+01	2.84503489732742309570e-01	8.88390541076660156250e+00	1.0	0.9749763011932373
113	38440	4	1	19	0.555	1	9.36000000000000000000e+02	2.60000000000000000000e+01	3.23982805013656616211e-01	9.55201721191406250000e+00	1.0250000000000001	1.1420042514801025
114	38440	4	1	19	0.651	1	9.42000000000000000000e+02	2.60000000000000000000e+01	3.25861513614654541016e-01	9.58381080627441406250e+00	1.125	1.1499526500701904
115	38440	4	1	19	0.665	1	8.65000000000000000000e+02	2.50000000000000000000e+01	3.00997167825698852539e-01	9.16302871704101562500e+00	1.125	1.0447572469711304
116	38440	4	1	19	0.441	1	5.81000000000000000000e+02	1.80000000000000000000e+01	2.09764480590820312500e-01	7.61909103393554687500e+00	0.9500000000000001	0.6587727665901184
117	38745	2	1	28	0.260	115	1.93000000000000000000e+02	5.04000000000000000000e+02	1.99267566204071044922e-02	1.72681617736816406250e+00	0.35000000000000003	0.6898429989814758
118	38745	2	1	24	0.426	115	1.95000000000000000000e+02	5.09000000000000000000e+02	2.00595408678054809570e-02	1.75071716308593750000e+00	1.375	0.7535791993141174
119	38745	2	1	12	0.890	115	1.80000000000000000000e+02	4.77000000000000000000e+02	1.91970504820346832275e-02	1.59546923637390136719e+00	1.4000000000000001	0.339584618806839
120	38745	2	1	12	0.915	115	1.89000000000000000000e+02	4.97000000000000000000e+02	1.97406280785799026489e-02	1.69331288337707519531e+00	1.4000000000000001	0.6005011796951294
121	38745	2	1	12	0.937	115	1.81000000000000000000e+02	4.81000000000000000000e+02	1.92999728024005889893e-02	1.61399507522583007812e+00	1.425	0.3889867961406708
122	39022	2	1	1	0.288	115	1.80000000000000000000e+02	4.79000000000000000000e+02	1.92467756569385528564e-02	1.60441958904266357422e+00	0.6000000000000001	0.36345207691192627
123	39022	2	1	1	0.208	115	1.84000000000000000000e+02	4.86000000000000000000e+02	1.94237828254699707031e-02	1.63628101348876953125e+00	0.625	0.44841599464416504
124	39022	2	1	6	0.337	115	2.02000000000000000000e+02	5.23000000000000000000e+02	2.04332619905471801758e-02	1.81798708438873291016e+00	0.7000000000000001	0.9329654574394226
125	39022	2	1	1	0.126	115	1.86000000000000000000e+02	4.90000000000000000000e+02	1.95369832217693328857e-02	1.65665709972381591797e+00	0.675	0.5027521848678589
126	39022	2	1	1	0.166	115	1.96000000000000000000e+02	5.11000000000000000000e+02	2.01161652803421020508e-02	1.76090967655181884766e+00	0.65	0.7807592153549194
127	39022	2	1	12	0.052	115	1.81000000000000000000e+02	4.80000000000000000000e+02	1.92657243460416793823e-02	1.60783040523529052734e+00	0.5750000000000001	0.37254759669303894
128	39369	5	1	23	0.423	115	1.98000000000000000000e+02	5.14000000000000000000e+02	2.01972834765911102295e-02	1.77551090717315673828e+00	1.6	0.819695770740509
129	39369	5	0	0	0.000	115	2.04000000000000000000e+02	5.27000000000000000000e+02	2.05533560365438461304e-02	1.83960425853729248047e+00	1.9500000000000002	0.9906113147735596
130	39369	5	0	0	0.000	115	2.07000000000000000000e+02	5.34000000000000000000e+02	2.07280665636062622070e-02	1.87105202674865722656e+00	1.9500000000000002	1.074472188949585
131	39369	5	0	0	0.000	115	2.09000000000000000000e+02	5.39000000000000000000e+02	2.08523385226726531982e-02	1.89342093467712402344e+00	1.975	1.134122610092163
132	39475	5	0	0	0.000	115	1.84000000000000000000e+02	4.86000000000000000000e+02	1.94457657635211944580e-02	1.64023792743682861328e+00	1.75	0.4589678943157196
133	39475	5	0	0	0.000	115	2.10000000000000000000e+02	5.39000000000000000000e+02	2.08645798265933990479e-02	1.89562439918518066406e+00	1.75	1.139998435974121
134	39475	5	0	0	0.000	115	1.81000000000000000000e+02	4.81000000000000000000e+02	1.93020533770322799683e-02	1.61436975002288818359e+00	1.7750000000000001	0.3899860084056854
135	39475	5	0	0	0.000	115	2.06000000000000000000e+02	5.32000000000000000000e+02	2.06851549446582794189e-02	1.86332798004150390625e+00	1.8	1.0538744926452637
136	39475	5	1	25	0.034	115	2.09000000000000000000e+02	5.38000000000000000000e+02	2.08489559590816497803e-02	1.89281189441680908203e+00	1.8250000000000002	1.1324985027313232
137	39971	5	1	1	0.233	115	2.04000000000000000000e+02	5.28000000000000000000e+02	2.05665621906518936157e-02	1.84198105335235595703e+00	0.5750000000000001	0.9969496130943298
138	39971	5	1	14	0.534	115	2.04000000000000000000e+02	5.29000000000000000000e+02	2.05823574215173721313e-02	1.84482443332672119141e+00	0.8500000000000001	1.004531741142273
139	39971	5	1	19	0.102	115	1.97000000000000000000e+02	5.14000000000000000000e+02	2.01913993805646896362e-02	1.77445197105407714844e+00	0.875	0.8168720006942749
140	40153	5	1	7	0.532	115	2.06000000000000000000e+02	5.31000000000000000000e+02	2.06511449068784713745e-02	1.85720622539520263672e+00	1.3	1.0375499725341797
141	40153	5	1	4	0.160	115	1.97000000000000000000e+02	5.13000000000000000000e+02	2.01512668281793594360e-02	1.76722788810729980469e+00	0.625	0.7976078391075134
142	40153	5	1	1	0.887	115	1.89000000000000000000e+02	4.97000000000000000000e+02	1.97233315557241439819e-02	1.69019973278045654297e+00	0.7000000000000001	0.5921993255615234
143	40153	5	1	1	0.931	115	2.07000000000000000000e+02	5.34000000000000000000e+02	2.07348354160785675049e-02	1.87227034568786621094e+00	0.675	1.0777208805084229
144	40503	5	1	1	0.699	115	1.81000000000000000000e+02	4.81000000000000000000e+02	1.92999467253684997559e-02	1.61399054527282714844e+00	1.3	0.38897469639778137
145	40503	5	1	18	0.098	115	1.85000000000000000000e+02	4.88000000000000000000e+02	1.94766484200954437256e-02	1.64579665660858154297e+00	2.6750000000000003	0.47379106283187866
146	40503	5	1	18	0.302	115	2.01000000000000000000e+02	5.21000000000000000000e+02	2.03892197459936141968e-02	1.81005954742431640625e+00	2.7	0.9118255972862244
147	40503	5	1	18	0.435	115	1.81000000000000000000e+02	4.81000000000000000000e+02	1.93050317466259002686e-02	1.61490583419799804688e+00	2.725	0.3914155066013336
148	40503	5	1	18	0.588	115	1.81000000000000000000e+02	4.81000000000000000000e+02	1.92940197885036468506e-02	1.61292374134063720703e+00	2.75	0.3861299455165863
149	40503	5	1	18	0.725	115	2.10000000000000000000e+02	5.39000000000000000000e+02	2.08683554083108901978e-02	1.89630389213562011719e+00	2.7750000000000004	1.141810417175293
150	40503	5	1	18	0.836	115	1.81000000000000000000e+02	4.81000000000000000000e+02	1.92987844347953796387e-02	1.61378121376037597656e+00	2.7750000000000004	0.38841646909713745
151	40503	5	1	24	0.353	115	2.09000000000000000000e+02	5.38000000000000000000e+02	2.08353456109762191772e-02	1.89036226272583007812e+00	1.35	1.12596595287323
152	40503	5	1	12	0.261	115	2.01000000000000000000e+02	5.22000000000000000000e+02	2.03993394970893859863e-02	1.81188118457794189453e+00	1.0250000000000001	0.9166830778121948
153	40799	6	1	3	0.406	115	2.11000000000000000000e+02	5.43000000000000000000e+02	2.09629517048597335815e-02	1.91333115100860595703e+00	1.0250000000000001	1.1872164011001587
154	40799	6	1	3	0.241	115	1.99000000000000000000e+02	5.17000000000000000000e+02	2.02579367905855178833e-02	1.78642868995666503906e+00	1.0250000000000001	0.8488097190856934
155	40799	6	1	4	0.337	115	2.01000000000000000000e+02	5.21000000000000000000e+02	2.03854758292436599731e-02	1.80938577651977539062e+00	0.9500000000000001	0.9100287556648254
156	40799	6	1	4	0.249	115	2.03000000000000000000e+02	5.26000000000000000000e+02	2.05038804560899734497e-02	1.83069837093353271484e+00	0.9750000000000001	0.9668622612953186
157	40799	6	1	4	0.152	115	1.94000000000000000000e+02	5.07000000000000000000e+02	1.99890397489070892334e-02	1.73802709579467773438e+00	1.0	0.719738781452179
158	41120	7	1	7	0.043	115	2.04000000000000000000e+02	5.27000000000000000000e+02	2.05377377569675445557e-02	1.83679270744323730469e+00	1.4000000000000001	0.9831138849258423
159	41120	7	1	7	0.079	115	1.99000000000000000000e+02	5.18000000000000000000e+02	2.02838573604822158813e-02	1.79109430313110351562e+00	1.375	0.8612514138221741
160	41120	7	1	12	0.004	115	2.09000000000000000000e+02	5.38000000000000000000e+02	2.08510458469390869141e-02	1.89318835735321044922e+00	1.4000000000000001	1.1335023641586304
161	41120	7	1	12	0.986	115	2.06000000000000000000e+02	5.31000000000000000000e+02	2.06398051232099533081e-02	1.85516500473022460938e+00	0.7250000000000001	1.0321067571640015
162	41120	7	1	12	0.555	115	1.96000000000000000000e+02	5.12000000000000000000e+02	2.01259311288595199585e-02	1.76266777515411376953e+00	0.8500000000000001	0.7854472398757935
163	41873	5	1	12	0.345	115	2.08000000000000000000e+02	5.36000000000000000000e+02	2.07791402935981750488e-02	1.88024544715881347656e+00	0.8250000000000001	1.0989876985549927
164	41873	5	1	24	0.019	115	1.95000000000000000000e+02	5.09000000000000000000e+02	2.00527403503656387329e-02	1.74949324131011962891e+00	1.1	0.7503151893615723
165	41873	5	1	28	0.302	115	1.96000000000000000000e+02	5.12000000000000000000e+02	2.01294552534818649292e-02	1.76330196857452392578e+00	1.3	0.7871384620666504
