episode,timesteps,episode_return,episode_length,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,electrode_radius,theta,phi,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,action_abs_mean,action_std,train_actor_loss,train_critic_loss
1,80,9.2899276340608,10,1.4,0.5550135650308559,0.2464900316938647,-0.586677448822934,1.0939575994635047,2.8560461866966156,1.7267164220678561,nan,278.2909002285766,nan,nan,0.47489334261102145,0.5532990999898727,nan,nan
2,80,6.449823136967462,10,0.8,0.4580792376519368,0.23792356197810466,-0.5757579127171479,1.42615801598058,2.5197186436117556,0.21147078525048443,nan,233.4816353731257,nan,nan,0.5344257545934404,0.6409734222994864,nan,nan
3,80,34.51467060565518,10,4.0,0.9916207587417473,0.7810612864942523,-0.6523680143567518,0.7548414858209115,2.86078695694502,2.6252013525278812,nan,262.3365377354022,nan,nan,0.4298701895924156,0.5135599637656652,nan,nan
4,80,20.085679736293418,10,2.5,0.6925267492113286,0.39742548476305933,-0.6139168550463491,0.9574242738668642,4.079901996586766,1.8487968329450968,nan,187.81667333504924,nan,nan,0.4373525727005373,0.4856014239754322,nan,nan
5,80,57.07244502562028,10,6.5,0.9716143780361509,0.754580362721273,-0.6615242404917904,0.6959590819666713,4.289812800736026,1.7833273939767946,nan,306.35801420838345,nan,nan,0.5355483781116657,0.5699472647871886,nan,nan
6,80,16.393702708806867,10,1.8,0.7073361117209592,0.5010925831344597,-0.6082622570184868,1.191065898875172,2.480761610294896,0.5508801251804382,nan,259.1219110389201,nan,nan,0.5259657382403438,0.6032706152741754,nan,nan
7,80,21.676152869728156,10,2.7,0.8583320762338558,0.6460275076115265,-0.6281513249179527,0.970440883751035,3.1819429774662678,2.5778853255922445,nan,236.13895055236745,nan,nan,0.5055358898746618,0.5766008163115038,nan,nan
8,80,72.14222560606373,10,7.6,0.9938200352130645,0.7580962589651729,-0.637089456984761,0.6204736924113428,1.4826014004646766,0.21552967720272265,nan,307.8009780381819,nan,nan,0.5086848534452018,0.5837352480763723,nan,nan
9,160,27.238779183214433,10,3.3,0.7824606857464771,0.505409220080044,-0.6254641613047089,0.8755921193329186,6.098417929639334,1.2372250868277999,nan,235.17410614991385,nan,nan,0.5486264969544926,0.6380097052653252,nan,nan
10,160,29.620572550192215,10,3.6,0.9856578101957887,0.7711373640629217,-0.6451295429832224,0.8269330672947819,1.9769103992019572,2.562786067323828,nan,292.33473079621547,nan,nan,0.5290548971944123,0.5849906766496934,nan,nan
11,160,1.1859923745000593,10,0.3,0.16654153424713125,-0.2642075679691783,-0.5385903002287207,1.4202240605430658,6.138191996195367,1.2191851528985316,nan,217.16560873477732,nan,nan,0.5089973460477043,0.5810479609443571,nan,nan
12,160,69.70326723505111,10,7.3,0.8716449400538056,0.6267761956235495,-0.6103230689490399,0.5596367571433519,1.8161598889998567,0.31774475870347446,nan,213.67776101087134,nan,nan,0.4660492547951699,0.5548902230838392,nan,nan
13,160,72.9900190690168,10,8.2,0.8717882139021412,0.6160249563498743,-0.6325857909232678,0.5897575267254456,5.791575796701326,0.49712191336394973,nan,290.1550137428327,nan,nan,0.5082543955471925,0.5931554756708353,nan,nan
14,160,57.868334877077416,10,6.3,0.8886165322940254,0.6249465016464525,-0.6397275616615407,0.7637659508869685,2.5819008201190177,0.08008635610438364,nan,246.14254779346552,nan,nan,0.5277415756693401,0.6101687656053902,nan,nan
15,160,1.4186570074281202,10,0.6,0.3330830684942625,-0.009613064668330252,-0.5585711841515798,1.197432429658244,0.17361527643749725,1.6213841533509983,nan,303.1819250367568,nan,nan,0.4582633377928336,0.5138201856765262,nan,nan
16,160,5.340907359450658,10,0.7,0.4537101076601364,0.24447385255562093,-0.5709138989986979,1.3343112796400858,2.060471410120802,1.457421291240996,nan,230.53722569389734,nan,nan,0.6122876061342369,0.6857621044458987,nan,nan
17,240,19.18747720078194,10,2.3,0.642979331362875,0.3827266789112538,-0.606004829696255,0.7937929611680058,3.2320620463687657,1.3715007686454674,nan,243.53062632841585,nan,nan,0.5259708713002815,0.6071639978667822,nan,nan
18,240,3.588081834197051,10,1.3,0.5134681999413989,0.25560645962699413,-0.5793631125281471,1.3118565521199248,6.120426696135605,2.9555616431381333,nan,271.7674210279468,nan,nan,0.5298567280469173,0.6319129941458445,nan,nan
19,240,37.72005897796588,10,4.5,0.9380112158426108,0.7663194850369048,-0.6460618364299778,0.927439055492383,4.5676117039198445,2.342739459403719,nan,262.16315197500217,nan,nan,0.449835742699862,0.5325771520604166,nan,nan
20,240,63.16254378468158,10,6.4,0.8980677588596964,0.6303592169893161,-0.6242544137597259,0.5098070811478108,3.724054315345676,0.04567484378171014,nan,145.46954092017265,nan,nan,0.4949466807819093,0.5529878461016059,nan,nan
21,240,5.264990887361604,10,0.8,0.4092443418393142,0.11836884730588318,-0.5691972525847826,1.1911350789343658,3.481372039168047,1.3262090189171214,nan,275.6532018776884,nan,nan,0.4655142781477962,0.5644431728766348,nan,nan
22,240,4.21692782608372,10,1.2,0.5276871874984269,0.24831724066701444,-0.5807007063625769,1.0765178369460982,1.2651221267384125,2.2611221711584797,nan,255.98795042790238,nan,nan,0.5518211209690889,0.6214490657862674,nan,nan
23,240,2.1591840873412402,10,0.6,0.3819179643068851,0.11232698868011634,-0.5617769902145638,1.3801376290238077,1.2590541338704058,1.2305687816018236,nan,286.7225728819832,nan,nan,0.5059816039690068,0.5704445933657584,nan,nan
24,240,11.911428158236479,10,1.9,0.7977163726230388,0.6415319275562601,-0.6135458825167304,1.2365096068531578,4.904739237757581,3.0822007258354662,nan,302.21080559481834,nan,nan,0.4775834649040488,0.5403220582135206,nan,nan
25,320,4.169587742868614,10,0.9,0.40998054906391823,0.11510164264519067,-0.5680560496513877,1.0933254602163243,0.977958493025069,2.4105063018199675,nan,346.47689693697777,nan,nan,0.5932415010093459,0.6663391325827442,nan,nan
26,320,10.039870529079044,10,1.2,0.4638970969041722,0.12886705461839312,-0.5755865306270211,1.0417262298127932,2.7324498090755234,2.409694933384667,nan,170.96749048088458,nan,nan,0.4347622461076666,0.49494623534937293,nan,nan
