timesteps,callback_step,reward_mean,reward_min,reward_max,done_rate,action_abs_mean,action_std,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,train_actor_loss,train_critic_loss,train_ent_coef,train_ent_coef_loss
400,50,0.20830198033680877,0.0,0.34526361218011065,1.0,0.4952655548593538,0.5853704306813354,0.0,0.0,-0.4052328519520777,-0.6489566733430014,10.197479740280261,464.60690546097726,0.5262603881187397,12.88405281686406,nan,nan,nan,nan
800,100,0.33171789633507337,0.3282479370013992,0.33777282558785016,1.0,0.45321669171019574,0.5454691099146556,0.0,0.0,-0.27525309137637133,-0.6699685274874905,16.340133978876153,665.7371197829733,0.5454217047985794,14.697850320696359,nan,nan,nan,nan
1200,150,0.1704204785087555,0.0,0.34584400243466584,1.0,0.5145323931687674,0.5879383337015275,0.0,0.0,-0.44512907196577345,-0.6355152333650593,11.056365325680348,184.01095549593032,0.48620704559096545,18.81535754227194,nan,nan,nan,nan
1600,200,0.1704689275622864,0.0,0.34971610643641315,1.0,0.5528589731813746,0.5985520082769463,0.0,0.0,-0.4450780461614666,-0.64082584342625,7.699890533954271,365.63877262211287,0.3522631062000236,16.883945268584004,nan,nan,nan,nan
2000,250,0.24930594159871117,0.0,0.3393712231995705,1.0,0.5280389947142361,0.6100600897011432,0.0,0.0,-0.3620481052817005,-0.6426291906026876,17.14234841265393,512.0860650253007,0.40860072057467073,16.630823430051798,nan,nan,nan,nan
2400,300,0.3358394770037149,0.325365155424831,0.342718682866123,1.0,0.39536277785087154,0.48902831761188953,0.0,0.0,-0.2709123054722986,-0.6625738672578214,18.722013483438182,575.3506207267202,0.40618336502485797,13.41104236017922,nan,nan,nan,nan
2800,350,0.2484429928086235,0.0,0.3393247893186101,1.0,0.5559867234876616,0.6140458849368859,0.0,0.0,-0.36295694978702564,-0.6537564211101619,13.54138914134347,592.4946686372996,0.5597655563271196,13.82385707781244,nan,nan,nan,nan
3200,400,0.25044902631957366,0.0,0.3488091635525888,1.0,0.6076481868905262,0.666480727084596,0.0,0.0,-0.3608442258862946,-0.6561166525666466,19.31483534904008,578.8895112731077,0.5907201788351221,14.322938251458778,nan,nan,nan,nan
3600,450,0.25079501154081657,0.0,0.34660861684172206,1.0,0.5275770045132697,0.6207216539284799,0.0,0.0,-0.3604798395277271,-0.6551618049583099,11.987899867898141,505.36216919904695,0.5727377963935376,15.080777338608506,nan,nan,nan,nan
4000,500,0.29526585016722395,0.0,0.3475534062031719,1.0,0.5542476984924603,0.6009786784888441,0.0,0.0,-0.31364383048864497,-0.6658496660685831,12.632411333734003,517.1739009928815,0.40868511280797326,12.404855770523122,nan,nan,nan,nan
4400,550,0.29490351568158923,0.0,0.34579002588160673,1.0,0.4733724830023708,0.535702331442774,0.0,0.0,-0.31402543564313573,-0.6631486729838978,11.554135382082313,479.55495919398174,0.40894300144471857,13.529923434510687,nan,nan,nan,nan
4800,600,0.33824175942095025,0.3306372672805076,0.34842357679547226,1.0,0.4903041261714926,0.5655352473060006,0.0,0.0,-0.26838225826645956,-0.6503533191110982,21.204943129371692,518.3566739416367,0.41967389131014665,17.696818209579355,nan,nan,nan,nan
5200,650,0.3246054909559293,0.3239979930899591,0.326897305182333,1.0,0.9365925117745064,0.8162837089083214,0.0,0.0,-0.2827437682539915,-0.659264329832044,29.05953859350411,971.7917167581618,0.9651983708050101,0.9628309740219265,-0.4089631512761116,0.023686224594712257,nan,nan
5600,700,0.3246312472727805,0.3239955501735174,0.32537603643857604,1.0,0.522862378951686,0.53053841409578,0.0,0.0,-0.28271664209388037,-0.6672620483577165,23.77145157326828,993.0653687333688,0.5431278139946516,9.651284332067007,-0.3405837342143059,0.01603482768405229,nan,nan
6000,750,0.33508195645724015,0.33291635661731844,0.3373456037065152,1.0,0.19352519069434493,0.24100677126738626,0.0,0.0,-0.2717101145592834,-0.6737534485744274,19.561983000406837,528.4960260614753,0.5292936868779361,12.237404403858818,-0.3615063205361366,0.012601180467754602,nan,nan
