timesteps,callback_step,reward_mean,reward_min,reward_max,done_rate,action_abs_mean,action_std,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,train_actor_loss,train_critic_loss,train_ent_coef,train_ent_coef_loss
400,50,1.610805679505512,-0.0798304285811473,2.9492824791242644,1.0,0.5072867916719124,0.5823929005078586,1.875,0.3711056223793591,0.7530258623590163,-0.626777774114132,10.330885162345,nan,0.483539921671299,12.725671538398604,nan,nan,nan,nan
800,100,2.0879173809555134,0.8399999999999999,2.9981010692892056,1.0,0.5239714212547948,0.5921601468335588,2.5,0.47474277587836555,0.7589321968192422,-0.6412123855726666,14.324969981754503,nan,0.4853483922157807,15.334693960556358,nan,nan,nan,nan
1200,150,0.8908601871963087,-4.906262930691337,3.368941663953959,1.0,0.49960792008209187,0.5672054717397765,1.5,0.3157412994160713,0.5971631942975522,-0.6146657705966597,12.42610944414899,nan,0.3859771912578557,12.28507380662391,nan,nan,nan,nan
1600,200,2.0542216637445794,0.9185545393355419,4.693930357213026,1.0,0.5378874177159736,0.6177496878459688,2.25,0.41167675508983537,0.7502386963996572,-0.6262939004428403,15.482200949854708,nan,0.43262997566010786,16.971502364893304,nan,nan,nan,nan
2000,250,1.0419370376072568,0.004610947152016253,1.650336627488333,1.0,0.48794463495223905,0.5585106314287435,1.5,0.3065946161367584,0.5998463121231216,-0.6135142949332903,13.861017530498756,nan,0.6702372306821969,17.248686688213198,nan,nan,nan,nan
2400,300,1.5821233264106858,0.006125171338187367,3.136499414991947,1.0,0.41524309537615595,0.4916239029558982,1.625,0.327422665693595,0.5890189702850828,-0.6140645425380686,12.620937050166557,nan,0.5143039739626094,18.48221066232819,nan,nan,nan,nan
2800,350,1.5618925067590075,0.6894047931372729,3.2308313646004834,1.0,0.5162281701781658,0.58438248906684,2.125,0.4036150382137194,0.7551293755432489,-0.6326400704209245,15.889596736749386,nan,0.5975682972754739,17.26973813504965,nan,nan,nan,nan
3200,400,1.34904286011303,-0.7250543467630779,2.6133333333333333,1.0,0.5082140652181911,0.5789787254560665,1.5,0.31574129941607126,0.601596333090176,-0.6177444698031773,12.542629269683694,nan,0.4129375663631793,16.48242078742011,nan,nan,nan,nan
3600,450,1.184898046999672,0.0,2.5991953503005383,1.0,0.5196987143111567,0.5991890800252891,1.25,0.2510763665242969,0.27946583275789894,-0.5915048388345479,11.575328624216208,nan,0.3096212229405122,16.68409335669352,nan,nan,nan,nan
4000,500,2.2862909854791873,0.0,4.246037330066826,1.0,0.4697770102645672,0.5513261778027848,2.75,0.4747091222068319,0.6032598546262256,-0.6293503654656805,8.773614987563018,nan,0.41045585561970566,9.810056835086721,nan,nan,nan,nan
4400,550,1.5517692294858292,0.0007465533179787071,3.021793632029606,1.0,0.5586583150294598,0.6326657370267867,1.875,0.37340055930433635,0.58662889412082,-0.6151146925921074,12.278417162960167,nan,0.5629873588908427,13.27934491746645,nan,nan,nan,nan
4800,600,0.5912925282430355,-0.3110776256339962,2.2719496733210383,1.0,0.5139633921220561,0.5540982121739765,1.625,0.33656934897290786,0.6007302006639286,-0.610419605702829,15.343184120875529,nan,0.48735021226777714,10.595144363381936,nan,nan,nan,nan
5200,650,2.451153827266665,0.0,5.503274516519275,1.0,0.9433312344321166,0.9305757418922298,2.375,0.39022650840730266,0.12592012695663765,-0.5929287580557844,1.4611564026633275,nan,0.07056051800958812,0.8999818784650415,-1.757599115371704,2.8124589025974274,nan,nan
5600,700,1.9917153565870387,0.0,6.638945714337254,1.0,0.96602488184908,0.9675433437421722,1.5,0.27334940153520393,0.42549381745926845,-0.5923779013860306,0.5035610899247694,nan,0.0314672327588778,0.5666650459170341,-2.087335228919983,2.380933851003647,nan,nan
6000,750,0.7100405143484755,0.0,2.946325215407468,1.0,0.9215757912228583,0.9115550322946409,0.5,0.10581793772027118,-0.20072966779227264,-0.5512812901369835,1.7705073328828436,nan,0.015725261077750477,1.14785123441834,-2.0303907990455627,2.6569573283195496,nan,nan
6400,800,1.986036606955557,0.0,4.689605974003656,1.0,0.9404684348448427,0.8556800511101605,1.5,0.29966354088736424,0.4432949004814276,-0.5955875217979163,0.8040126799803692,nan,0.03132984547119122,0.01279558811802417,-2.077691376209259,2.7404058277606964,nan,nan
6800,850,1.579776138229056,0.0015505181774930184,3.88,1.0,0.8592566344770602,0.71513055140654,1.125,0.22814213050031068,0.11821772230894267,-0.5785501248252594,8.82058830450158,nan,0.01,0.4546043025038671,-2.1723238229751587,2.8931435644626617,nan,nan
7200,900,2.2826934972330886,0.0030661428813031845,3.882282890349834,1.0,0.7737876997794956,0.6697404454971675,1.75,0.36171919302681266,0.6148977013855415,-0.6082756273347152,12.317487365047418,nan,0.04257084081487846,0.837834858102724,-2.359536826610565,2.6819213330745697,nan,nan
7600,950,3.5220004074013573,0.0,6.810992109275661,1.0,0.8318482562492135,0.717020387072899,3.375,0.5537300805773093,0.6046603193568574,-0.6307744941114417,3.279914939636364,nan,0.13426038104109467,1.4295026985928416,-2.5364663004875183,2.8430703580379486,nan,nan
8000,1000,3.217620657048317,0.002923846112623898,5.589873461807212,1.0,0.8336993178185367,0.7248371983533823,3.875,0.6207903393392319,0.6034344441570092,-0.6343244393590349,2.8285488441458435,nan,0.22265250890748575,0.2455788044608198,-2.693744480609894,2.7602080702781677,nan,nan
