timesteps,callback_step,reward_mean,reward_min,reward_max,done_rate,action_abs_mean,action_std,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,train_actor_loss,train_critic_loss,train_ent_coef,train_ent_coef_loss
600,50,1.2183903939144696,-0.20555742807953603,2.43190522424056,1.0,0.41974724348114384,0.4997781210647896,1.1666666666666667,0.2503875623504007,0.440564892306698,-0.6050033798551461,11.577573772482403,240.80005374263726,0.43590095511308685,15.591783126581388,nan,nan,nan,nan
1200,100,0.0002957487625582363,0.0,0.0010654045135124386,1.0,0.9156965774600394,0.11299692262609318,0.0,0.0,-0.5232072011803235,-0.5235843366573752,1.493661167944859,36.949373121994235,0.015207283217459918,1.1992906173691154,-1.0056660920381546,2.8817392885684967,nan,nan
1800,150,0.0005118249080880503,0.0,0.0025271014347918253,1.0,0.9479675406376676,0.8239262352452789,0.0,0.0,-0.5230014836819136,-0.5235793067864033,29.143124884838908,20.220103028502006,0.03899692249018699,0.17288592367549427,-0.6759997606277466,1.6922955214977264,nan,nan
2400,200,0.6330653015347146,0.0,1.7770914203322388,1.0,0.7464590860254248,0.37117119870903403,0.4166666666666667,0.09253041602076928,0.004702797511214857,-0.5631609239638377,29.06675972363567,484.635656971174,0.5655816549010343,29.349660640582442,-1.1273515820503235,1.239082932472229,nan,nan
3000,250,0.4988705390252999,0.0,1.4881856311047308,1.0,0.6718019724842937,0.6862556089414653,0.4166666666666667,0.09253041602076928,0.003048877156837937,-0.5644845190377111,6.9632106575944155,483.1075278731684,0.3543546134763164,28.712184131145477,-1.1225991547107697,1.1048707365989685,nan,nan
3600,300,0.49518563434309987,0.0,1.577102232249501,1.0,0.6348308868376383,0.6476125752382604,0.3333333333333333,0.07402433281661543,-0.10005266184890711,-0.5557758328997408,9.875684659690595,483.3499883049323,0.35183428772492337,29.31644300930202,-0.9297624826431274,1.1157449036836624,nan,nan
4200,350,0.6340030308731498,0.004988339589347427,2.1920656146772033,1.0,0.7571942164795473,0.7380041744696062,0.5833333333333334,0.12144282459304619,-0.08800912737770072,-0.5546700465812632,7.4132384382716054,484.267313266173,0.038040604405105115,5.368963514920324,-1.402704656124115,1.1257006376981735,nan,nan
4800,400,1.8642757597570097,0.008848532164367196,3.3234691873632003,1.0,0.7654856229831543,0.7690183960871703,1.6666666666666667,0.33196024007619634,0.34825269726759345,-0.597827415724555,10.819985506692902,482.6892265167165,0.05161655772477389,0.9575183654669672,-1.530747264623642,1.476864904165268,nan,nan
5400,450,2.475264580413628,1.4815673914974912,3.1931601606763733,1.0,0.3465472457270759,0.38956138613081603,2.6666666666666665,0.5311380893293833,0.7891135860945289,-0.6432835636197112,11.577891207432062,235.28339725453407,0.5049942947598174,1.5144528227392584,-2.0433099269866943,1.5900698751211166,nan,nan
6000,500,2.373096017855285,1.6850224364504092,3.1374944872279737,1.0,0.3908357124504012,0.427557187113019,2.75,0.548240048222104,0.7902703918519057,-0.6465473881191014,9.937824957491829,239.89412833664878,0.5610959395807004,1.0115134646184742,-2.3056987524032593,1.4148987084627151,nan,nan
6600,550,2.5920967882925443,2.1101736416223007,3.0557320949478344,1.0,0.43665240341215394,0.4192652854579169,2.6666666666666665,0.5343546818508796,0.7869839464556624,-0.645075831483879,6.96942528229129,216.88620598676303,0.575042539986316,1.5732343395939097,-2.4635406136512756,1.3013899475336075,nan,nan
7200,600,2.7972256643041895,2.016526367981304,3.2340013205682014,1.0,0.47177415479382034,0.4448442937720002,3.0,0.5898961473357771,0.7891006969941712,-0.6496680122004982,4.997527479032384,234.40305170758316,0.5532237647706642,1.0534359561279416,-2.5521231293678284,1.3236317932605743,nan,nan
7800,650,2.509500166487371,1.4050459497660293,3.0520484152705656,1.0,0.5016147246454542,0.4679757402688866,2.6666666666666665,0.5314734855195008,0.7833052635282874,-0.6424738255083607,5.053766825835434,216.5125800141444,0.5904935178719461,0.40261106008983916,-2.601354479789734,0.9931318908929825,nan,nan
8400,700,2.4635214733949815,1.9243210437825202,3.0117766063619666,1.0,0.45824659928378725,0.4175992034013708,2.5833333333333335,0.5204693154796554,0.7890421283640205,-0.6429542541967216,5.441218052427284,224.66193155075112,0.5255740730825346,0.7774844694358762,-2.6531395316123962,1.0845875814557076,nan,nan
9000,750,2.6267974267810446,1.3428959382738443,3.309609542558527,1.0,0.467286716872574,0.36045325934697553,2.3333333333333335,0.4759320200346035,0.7881054205909855,-0.6331687700838216,7.138589313007349,191.11661710970415,0.4542947054799879,0.54297016482451,-2.7235372066497803,0.9601787701249123,nan,nan
9600,800,2.8254026352623858,2.3107722171632057,3.310842798882419,1.0,0.4264722403362005,0.3822118151252951,2.9166666666666665,0.5727941884430564,0.7853622311875949,-0.6453878309385503,6.873351078051782,233.3044423527705,0.4705330717429752,1.0755622934084386,-2.761825203895569,0.9853606820106506,nan,nan
10200,850,2.5367302279852475,0.0044999924036602,3.125558918177549,1.0,0.43830205490424606,0.4252798996606499,2.75,0.5407381350577957,0.6824938988487563,-0.6398671252212379,6.728988654590212,237.76108600820103,0.5105314235179684,0.5307195277418941,-2.8203254342079163,0.902601033449173,nan,nan
10800,900,2.7825741162691133,2.303810853206011,3.272128273934204,1.0,0.4464944370556623,0.39373719734961315,2.75,0.548240048222104,0.7885008696833374,-0.6442658666593358,6.877236390980737,223.1776163680479,0.46904818534851084,0.3403425635769963,-2.849380075931549,0.8922022879123688,nan,nan
11400,950,2.7963111059783743,2.2384014887891373,3.2784701040286324,1.0,0.4252906190777139,0.36230889070462247,2.8333333333333335,0.558908822071832,0.7785447232551354,-0.6456513448653687,8.489150065259697,238.68312479438222,0.42495145981665705,1.5493185631930828,-2.830548942089081,0.810224674642086,nan,nan
12000,1000,2.796208170140803,2.302985580298091,3.215354550997632,1.0,0.4430795638957837,0.37709456311316963,2.75,0.548240048222104,0.784467852872015,-0.6441199428551793,7.439283647020346,223.83273439481854,0.43226712428615427,0.2578046469716355,-2.8432860374450684,0.7319833263754845,nan,nan
12600,1050,2.656267712514549,1.9060180770759851,3.155336131635229,1.0,0.4010310394029754,0.35919625320981885,2.6666666666666665,0.5343546818508798,0.7888351638382084,-0.6452063564604663,7.8722136226141215,222.54271867374578,0.4848499911336693,1.7573082260787487,-2.8903403282165527,0.7168011218309402,nan,nan
13200,1100,2.7595842451920625,2.2786462040645503,3.206222512371664,1.0,0.432392183317764,0.3672510315732489,2.5833333333333335,0.5204693154796554,0.7851217555313802,-0.6426264999660768,8.719879660202809,196.82039545538524,0.4872477129800245,0.573372574581299,-2.927469551563263,0.6657778471708298,nan,nan
13800,1150,2.868568412944086,1.8644959028348933,3.9355435043665263,1.0,0.4125277102890929,0.39416157759146,3.0833333333333335,0.6005649211855051,0.7895231043084526,-0.6500187423227087,8.37580912611263,252.86635664573018,0.4385406263754703,0.3941230499185622,-3.01501327753067,0.7163622006773949,nan,nan
14400,1200,2.8659046820316103,2.3458638088545016,3.2651406513417616,1.0,0.45981166467511986,0.38801248565405677,2.9166666666666665,0.5727941884430564,0.7907875567375872,-0.6451897031373882,6.6075987725270275,234.93822061573155,0.4360612497028342,0.268095878418535,-2.9178079962730408,0.6870618909597397,nan,nan
15000,1250,3.0170506780905586,2.483153647855677,3.3099000801060927,1.0,0.3989592889144357,0.3538477778328637,2.9166666666666665,0.5760107809645528,0.7890178310434887,-0.6466504607035075,9.222642419025457,212.72361391311279,0.4738090304867364,1.2362071336247027,-2.9712592363357544,0.6619435176253319,nan,nan
15600,1300,2.6738269601336477,2.2655465407958038,3.360655169385945,1.0,0.44543881961726584,0.3815978131686286,2.75,0.5450234557006076,0.7860980364097419,-0.6439607763740446,7.475227726486627,238.42771801476678,0.4209297663695179,0.5434268689714372,-2.981307029724121,0.6011600494384766,nan,nan
16200,1350,2.7580689043359126,2.4324941362121866,3.3158686129227037,1.0,0.41598577466114267,0.34090902522819233,2.6666666666666665,0.5343546818508796,0.7900900146035083,-0.6439631516275739,8.553741106450518,221.32580366936358,0.4340913888183422,1.5938930492848158,-3.0101048350334167,0.6159938350319862,nan,nan
16800,1400,2.9074278881232716,2.288861784751682,3.383411356115241,1.0,0.41319957322169404,0.351249430472987,2.8333333333333335,0.5621254145933284,0.7856160239435549,-0.6443015037612109,7.685578936239082,214.92586645763367,0.479022988571669,1.4726130804046988,-2.9859659075737,0.590691402554512,nan,nan
17400,1450,2.7159462321509173,2.2968059899013276,3.1507465072389227,1.0,0.4388399847909265,0.36133409985680387,2.5833333333333335,0.5204693154796555,0.7846782165726706,-0.6419867984223145,7.418240489490175,213.2640763108308,0.4554748280133935,0.6268617324531078,-3.009041905403137,0.5592688396573067,nan,nan
18000,1500,2.930256756859754,2.3223245242123296,3.3103895705495994,1.0,0.450246539957637,0.3761393141232012,2.8333333333333335,0.5621254145933284,0.7899593103299615,-0.6453200439204464,6.842644423345725,224.31064721483077,0.4451461498226854,0.6508840061724186,-2.954476773738861,0.5344711393117905,nan,nan
18600,1550,2.893732315424662,2.3763525911548435,3.285937314732391,1.0,0.422853064497455,0.3536374749714973,2.75,0.548240048222104,0.7946151700060445,-0.6430848047917254,8.593859474247244,218.13175413990393,0.4194898539061433,0.8005333668552339,-3.0108010172843933,0.5176768749952316,nan,nan
19200,1600,2.7434938438112826,2.0648437999353684,3.4709389598784104,1.0,0.41141664198949,0.3680910450099216,2.8333333333333335,0.5556922295503356,0.7855321118925426,-0.6441185571231265,8.556159091596298,234.3617645674385,0.4425300673209131,0.908479830250144,-2.992799997329712,0.5565391182899475,nan,nan
19800,1650,2.8148659789881747,1.592257787514057,3.2203542217205454,1.0,0.4509030805978303,0.36666345475209006,2.8333333333333335,0.5621254145933284,0.7872674514685104,-0.6473253004663554,7.415271522053516,246.67866594002894,0.38988428939366715,0.911532451864332,-3.0250959396362305,0.5356124378740788,nan,nan
20400,1700,2.7707590612207444,1.7764700825626376,3.3044910445963867,1.0,0.43643546430394053,0.36589243460934,2.75,0.5421422593692288,0.7814076960366668,-0.6438169181902608,8.650284316489707,238.92596984903017,0.38951878698542713,1.0618315625470132,-3.036359429359436,0.4800966680049896,nan,nan
21000,1750,2.8786826612792886,1.6394835438879694,3.3994073119932455,1.0,0.4428310085107417,0.37013956482917354,2.9166666666666665,0.5666963995901811,0.7867700187924097,-0.6419316820857489,8.058320182464279,250.88083907030523,0.3820112312794663,1.088727400638163,-3.0579376220703125,0.4609254151582718,nan,nan
21600,1800,2.9327665000901946,2.6262012157464816,3.4787531481186913,1.0,0.40918926844218123,0.37353863335768434,3.0833333333333335,0.6005649211855051,0.7874409569343975,-0.6510790611026305,8.608557842856001,261.1328149214387,0.4039775158511474,1.0632043849909678,-3.0843352675437927,0.4921569414436817,nan,nan
22200,1850,3.0318296154233537,2.5908867028899434,3.7700162179336454,1.0,0.4331324250864175,0.36186396559430467,3.0,0.5866795548142808,0.7840077767651165,-0.6458329597851078,8.79879132113924,246.51563836960122,0.3800498183176387,0.8604019554331899,-3.0947670936584473,0.45274052023887634,nan,nan
22800,1900,2.737756154911036,2.1816793740857654,3.50898807352851,1.0,0.45562458160566166,0.37965947188729016,2.75,0.5450234557006078,0.7851062477243674,-0.6416099560748806,7.864457179562304,243.97321524641788,0.3863246523262933,0.4687638086033985,-3.0980753302574158,0.4764194004237652,nan,nan
23400,1950,3.0852723298094795,2.4153515750641823,3.399385608305722,1.0,0.45126815666541614,0.3707894357080574,3.0,0.5866795548142808,0.7903629410957679,-0.6460530777643455,8.674694812820333,251.45874675460314,0.3417651109863073,0.6483758427202702,-3.084136486053467,0.5031697228550911,nan,nan
24000,2000,2.9474102409157523,2.4291975389275953,3.415024321891905,1.0,0.4155091813687856,0.33493805842356267,2.8333333333333335,0.5621254145933284,0.7888284345853687,-0.6460798848226275,9.27920218354634,240.6692472480548,0.3577129463409074,1.8062051280867308,-3.131918489933014,0.47792164981365204,nan,nan
24600,2050,2.928951877290782,2.393245722935931,3.3540742243129853,1.0,0.4465763370123265,0.38034520740718264,2.8333333333333335,0.5621254145933284,0.7828388408104009,-0.6456630702210275,9.02793009099434,240.20624644617783,0.35387510724365706,0.23320337757468224,-3.139237880706787,0.4178559333086014,nan,nan
25200,2100,3.033744413572407,2.432851167147383,3.432659112406269,1.0,0.46344948005086434,0.3786164927214836,3.0,0.5866795548142808,0.7923724083255538,-0.6477080245509005,8.707291584794099,257.2365323236833,0.32657798589905723,1.0037350095808506,-3.1276643872261047,0.42984209954738617,nan,nan
25800,2150,2.9597391429566478,2.3809011818605432,3.417643752269946,1.0,0.4328178120971036,0.33785238513309773,2.8333333333333335,0.5621254145933284,0.7843333414531329,-0.6469879281923073,9.800040121662896,249.41101086248332,0.3169146630773321,2.004626919515431,-3.10422146320343,0.4394139498472214,nan,nan
26400,2200,2.9447355760492364,2.4642096438948005,3.4257622492892397,1.0,0.46324373221917386,0.345169972088623,2.75,0.5482400482221041,0.7874306326508561,-0.6445256623274385,8.622902084125089,251.65950054846084,0.2987388118007221,1.5046896296553314,-3.1162078380584717,0.4281753599643707,nan,nan
27000,2250,2.6396173693862894,1.7866859751522863,3.550755436898059,1.0,0.4676291898358613,0.3947688212447349,2.5,0.5008215564456732,0.7753066948604013,-0.6371264319477785,9.675390240097572,258.56952636968344,0.2836795595753938,0.6367623619735241,-3.170452296733856,0.3878246210515499,nan,nan
27600,2300,3.178096886249996,2.8745477172474967,3.633024987775685,1.0,0.4703062640886249,0.37476277628458776,3.0833333333333335,0.6005649211855051,0.7872148922216509,-0.6507853968057379,8.855824470417184,275.39026719265775,0.28175340440473523,1.253630149149103,-3.106449842453003,0.3896431066095829,nan,nan
28200,2350,3.016137244060765,2.4161868589477704,3.439575100251119,1.0,0.4958272862810797,0.397027375319527,2.9166666666666665,0.5760107809645527,0.7910409118174043,-0.6481238796159945,8.730307798516973,277.272780581067,0.2719796270527877,0.6376602686941624,-3.1908708214759827,0.3811403959989548,nan,nan
28800,2400,2.907784320254174,2.449990309780631,3.3262637553099514,1.0,0.5244390320901099,0.415688264127476,2.75,0.548240048222104,0.7806635850341787,-0.6438709138842319,8.567503045598665,280.0275298432098,0.24627449760679154,0.19538093474693596,-3.176795721054077,0.3714667223393917,nan,nan
29400,2450,3.1505807813872178,2.4299705573188284,3.930417835833918,1.0,0.5289827271017771,0.43030095110000366,3.1666666666666665,0.6080171025137366,0.7956507486309277,-0.6482120240651784,8.540418487489223,298.47225169675085,0.2544982323725708,0.8449393406044692,-3.1851399540901184,0.3905198313295841,nan,nan
30000,2500,3.0737083503106386,2.499303556080277,3.8995299875787666,1.0,0.5138835862550574,0.3849629826306419,2.8333333333333335,0.558908822071832,0.7830754340161082,-0.6443696246386366,7.59457879962516,265.88738727150485,0.25243757367134095,0.7234114885795861,-3.180261790752411,0.414944339543581,nan,nan
30600,2550,3.1162900151903705,2.163133070342982,3.9626973344769256,1.0,0.5607722538600987,0.4470566465354494,3.0,0.5834629622927844,0.7932196037059683,-0.6478349696290913,7.956515139727077,307.32203857041895,0.21407608712557705,0.7492424640804529,-3.2614176869392395,0.3939627930521965,nan,nan
31200,2600,3.1028980162109394,2.195158418050138,4.298686069180597,1.0,0.5484466803027317,0.4362555282430773,2.9166666666666665,0.5631444108785671,0.7823686141100388,-0.6430603607406244,8.178698809039778,295.2019793059056,0.20642887827474624,0.8358151279389858,-3.288739323616028,0.3998515009880066,nan,nan
31800,2650,2.991631522160757,1.536763258639792,4.045106433016161,1.0,0.5635903526805729,0.4182408508339946,2.6666666666666665,0.525040300476508,0.7852461502214791,-0.6377040047675258,7.579809094830124,293.4420005573581,0.18712340457830579,1.32568568456918,-3.2763447761535645,0.37733059003949165,nan,nan
32400,2700,2.916137925522195,1.6524516570722891,3.812789974085214,1.0,0.5878939891602689,0.46801701430413106,2.5833333333333335,0.5114903302954011,0.7781654323405158,-0.6354494441135169,8.481659264990595,315.010335141172,0.1534781037463108,0.9796628053300083,-3.2998462319374084,0.4345320835709572,nan,nan
33000,2750,3.1586715748273217,2.5948909990186233,4.019392318526236,1.0,0.5927480453756289,0.481910567666853,3.0,0.580246369771288,0.7850164705016042,-0.6466565369939788,7.835334030879651,327.5689858419355,0.18143623877549545,1.0662755439989269,-3.3201663494110107,0.3692445196211338,nan,nan
33600,2800,3.1097156622633673,2.532650517980941,4.001798870215278,1.0,0.6092883870830216,0.5045059024446996,2.75,0.5450234557006077,0.7864031439348883,-0.6414535367774362,9.067857208532901,328.53793406199355,0.13818032004783162,0.37752901669591665,-3.350336253643036,0.36184918507933617,nan,nan
34200,2850,3.17482930869634,1.7700651594899668,4.0648559912135624,1.0,0.5830422964791069,0.5091081555037489,3.25,0.6154692838419683,0.7840898337450374,-0.6491310353057188,9.228993469439883,342.70829969318584,0.19753065784156207,0.675145493587479,-3.3629679679870605,0.36751753464341164,nan,nan
34800,2900,3.2121198497098056,1.807474815417685,4.104674775459615,1.0,0.6584833669245805,0.5589952253921706,3.1666666666666665,0.5954861286178686,0.7803471224549451,-0.6471586808641059,7.2944270583199495,364.60170261367847,0.1672325975374406,0.31561996322125196,-3.42666757106781,0.37125231698155403,nan,nan
35400,2950,2.941313248506482,2.330307150956416,3.429648909552985,1.0,0.5989739219900608,0.48455600238569463,2.75,0.548240048222104,0.7784409651359088,-0.6428971783304945,8.047812435630087,326.34106227972853,0.178695669961744,0.4895458187093027,-3.3889209032058716,0.35882560163736343,nan,nan
36000,3000,3.0616375628349655,2.1045465311451146,4.102874183282058,1.0,0.6241677391323416,0.5273287107410535,3.0,0.580246369771288,0.7836029247009287,-0.6477504508236396,7.980920256553218,361.1790889602465,0.16833356658869889,1.449116007424891,-3.4314605593681335,0.34280046448111534,nan,nan
